user,location,tweet,Date,Tweet Coordinates
AhadHashamranim,קדימה!,"RT @ShinodaHideaki: なぜFOIPはFOIPでなければならないか。
次期バイデン政権のインド過小評価こそが懸念。

修飾語なんてなんでもいい、バイデンの顔色を窺いながらコロコロ変えればいい、という態度は感心しない。

インドはSCOに入っている。

https…",2020-12-21 14:03:10,
pasmo7298,,"RT @ShinodaHideaki: なぜFOIPはFOIPでなければならないか。
次期バイデン政権のインド過小評価こそが懸念。

修飾語なんてなんでもいい、バイデンの顔色を窺いながらコロコロ変えればいい、という態度は感心しない。

インドはSCOに入っている。

https…",2020-12-21 13:15:08,
1to2fu,away from home. 旅に出ています。,"RT @ShinodaHideaki: なぜFOIPはFOIPでなければならないか。
次期バイデン政権のインド過小評価こそが懸念。

修飾語なんてなんでもいい、バイデンの顔色を窺いながらコロコロ変えればいい、という態度は感心しない。

インドはSCOに入っている。

https…",2020-12-21 11:25:50,
hiroto_nihilist,Singapore,"RT @ShinodaHideaki: なぜFOIPはFOIPでなければならないか。
次期バイデン政権のインド過小評価こそが懸念。

修飾語なんてなんでもいい、バイデンの顔色を窺いながらコロコロ変えればいい、という態度は感心しない。

インドはSCOに入っている。

https…",2020-12-21 11:19:51,
sunnyw25058067,,"RT @ShinodaHideaki: なぜFOIPはFOIPでなければならないか。
次期バイデン政権のインド過小評価こそが懸念。

修飾語なんてなんでもいい、バイデンの顔色を窺いながらコロコロ変えればいい、という態度は感心しない。

インドはSCOに入っている。

https…",2020-12-21 11:09:10,
ssc04_05,,"RT @ShinodaHideaki: なぜFOIPはFOIPでなければならないか。
次期バイデン政権のインド過小評価こそが懸念。

修飾語なんてなんでもいい、バイデンの顔色を窺いながらコロコロ変えればいい、という態度は感心しない。

インドはSCOに入っている。

https…",2020-12-21 10:59:24,
ShinodaHideaki,東京外国語大学教授　　hshinoda@tufs.ac.jp,"なぜFOIPはFOIPでなければならないか。
次期バイデン政権のインド過小評価こそが懸念。

修飾語なんてなんでもいい、バイデンの顔色を窺いながらコロコロ変えればいい、という態度は感心しない。

インドはSCOに入っている。… https://t.co/efz3TeGV0D",2020-12-21 10:57:08,
pasmo7298,,"RT @MichitoTsuruoka: Italy, too, is coming to the Indo-Pacific? Welcome!

イタリアもインド太平洋に目を向けるべきとのコラム。伊は地中海の海洋国家で、欧州のなかではインド太平洋に地理的に最も近い国の一つ。欧…",2020-12-21 06:34:14,
r_apricot,"Tokyo, Japan",RT @Z2QoUru1fsqYqZI: Indo-Pacific News、新たにアカウント作られたようなので以前のフォロワーさんたちは↓をどうぞ https://t.co/e9GNhi0Og5,2020-12-21 05:51:40,
0dy3253j1b22201,,RT @Z2QoUru1fsqYqZI: Indo-Pacific News、新たにアカウント作られたようなので以前のフォロワーさんたちは↓をどうぞ,2020-12-21 02:08:09,
Z2QoUru1fsqYqZI,,RT @Z2QoUru1fsqYqZI: Indo-Pacific News、新たにアカウント作られたようなので以前のフォロワーさんたちは↓をどうぞ https://t.co/e9GNhi0Og5,2020-12-21 00:39:39,
HollyhiiragiZ,日本 会津,"目的は空母技術の売り込み？ 英国が空母クイーン･エリザベスの韓国寄港を希望 – 航空万能論GF https://t.co/9Pk3NtPJAX
( ´,_ゝ`)そんな事は言ってないw",2020-12-20 22:50:18,
yuten_y,東京都,"RT @KOTETSU__www: アメリカインド太平洋軍/United States Indo-Pacific Command の傘下に一部隊として取り込まれていく
日本の自衛隊。

インド太平洋軍司令官よりも上位の指揮権を持つのは、アメリカ軍の最高司令官である大統領。

日…",2020-12-20 21:52:41,
noribeko,日本 群馬,目的は空母技術の売り込み？ 英国が空母クイーン･エリザベスの韓国寄港を希望 – 航空万能論GF https://t.co/gRpACOmkSa,2020-12-20 21:50:44,
ichrin_sou,富士山のふもと,RT @Z2QoUru1fsqYqZI: Indo-Pacific News、新たにアカウント作られたようなので以前のフォロワーさんたちは↓をどうぞ,2020-12-20 20:48:24,
CarbTwin,愛知県,RT @Z2QoUru1fsqYqZI: Indo-Pacific News、新たにアカウント作られたようなので以前のフォロワーさんたちは↓をどうぞ https://t.co/e9GNhi0Og5,2020-12-20 16:11:42,
oregakitaworld,Japan,RT @Z2QoUru1fsqYqZI: Indo-Pacific News、新たにアカウント作られたようなので以前のフォロワーさんたちは↓をどうぞ https://t.co/e9GNhi0Og5,2020-12-20 15:49:49,
Z2QoUru1fsqYqZI,,Indo-Pacific News、新たにアカウント作られたようなので以前のフォロワーさんたちは↓をどうぞ https://t.co/e9GNhi0Og5,2020-12-20 15:45:36,
grandfleet_info,日本,"RT @grandfleet_info: 目的は空母技術の売り込み？ 英国が空母クイーン･エリザベスの韓国寄港を希望
https://t.co/Dr2vPtkVdq
#航空万能論GF #軍事 #雑学 #ミリタリー #ニュース #英国 #韓国 #空母 #極東派遣 #バブコック",2020-12-20 09:09:10,
rook0081,,"On April 15, Defense Minister Nobuo Kishi held a web discussion with German Defense Minister Kramp-Karrenbauer, exp… https://t.co/RhU0AOt3Uu",2020-12-20 08:24:27,
EtSh415et,,「安倍晋三のインド太平洋への貢献ーその評価」 ジョン・ヘミングス博士（仮訳：修正提案歓迎） - インド太平洋研究会　Indo-Pacific Studies  https://t.co/EhRG7aPJ1y,2020-12-20 07:52:20,
Bulge1994,埋木舎,"RT @MichitoTsuruoka: Italy, too, is coming to the Indo-Pacific? Welcome!

イタリアもインド太平洋に目を向けるべきとのコラム。伊は地中海の海洋国家で、欧州のなかではインド太平洋に地理的に最も近い国の一つ。欧…",2020-12-20 07:12:22,
msIkedam,"Fukuoka, Japan","英空母が水漏れの影響で戦力化に遅れ、1番艦クイーン･エリザベスも工事が必要 – 航空万能論GF
https://t.co/eIwfxSjNIN

目的は空母技術の売り込み？ 英国が空母クイーン･エリザベスの韓国寄港を希望 – 航空… https://t.co/hO4IvaZEcy",2020-12-20 06:15:00,
halfmoon211,霧の森,"RT @grandfleet_info: 目的は空母技術の売り込み？ 英国が空母クイーン･エリザベスの韓国寄港を希望
https://t.co/Dr2vPtkVdq
#航空万能論GF #軍事 #雑学 #ミリタリー #ニュース #英国 #韓国 #空母 #極東派遣 #バブコック",2020-12-20 05:03:21,
ooo1045,🎌千年の田舎奈良,"あっ…（察し）
https://t.co/vKGjxnnved",2020-12-20 03:36:35,
Dracaena1260,大阪の近く🎌,"RT @grandfleet_info: 目的は空母技術の売り込み？ 英国が空母クイーン･エリザベスの韓国寄港を希望
https://t.co/Dr2vPtkVdq
#航空万能論GF #軍事 #雑学 #ミリタリー #ニュース #英国 #韓国 #空母 #極東派遣 #バブコック",2020-12-20 03:27:19,
hokuto_19,,"RT @grandfleet_info: 目的は空母技術の売り込み？ 英国が空母クイーン･エリザベスの韓国寄港を希望
https://t.co/Dr2vPtkVdq
#航空万能論GF #軍事 #雑学 #ミリタリー #ニュース #英国 #韓国 #空母 #極東派遣 #バブコック",2020-12-20 02:37:46,
hokuto_19,,目的は空母技術の売り込み？ 英国が空母クイーン･エリザベスの韓国寄港を希望 – 航空万能論GF https://t.co/QpkbpAwVPl,2020-12-20 02:37:37,
merto849765,神奈川県秦野市,"RT @grandfleet_info: 目的は空母技術の売り込み？ 英国が空母クイーン･エリザベスの韓国寄港を希望
https://t.co/Dr2vPtkVdq
#航空万能論GF #軍事 #雑学 #ミリタリー #ニュース #英国 #韓国 #空母 #極東派遣 #バブコック",2020-12-20 02:23:35,
Matm87S2,,"RT @grandfleet_info: 目的は空母技術の売り込み？ 英国が空母クイーン･エリザベスの韓国寄港を希望
https://t.co/Dr2vPtkVdq
#航空万能論GF #軍事 #雑学 #ミリタリー #ニュース #英国 #韓国 #空母 #極東派遣 #バブコック",2020-12-20 02:15:09,
grandfleet_info,日本,"目的は空母技術の売り込み？ 英国が空母クイーン･エリザベスの韓国寄港を希望
https://t.co/Dr2vPtkVdq
#航空万能論GF #軍事 #雑学 #ミリタリー #ニュース #英国 #韓国 #空母 #極東派遣 #バブコック",2020-12-20 02:05:28,
kitchen_kuma,,"ふむふむ。
後でもう少し読み込むとしよう。
(私は大のアベ嫌いだが、長期政権下で
かの者が為した功罪は慎重に検証せねばならぬ)

「安倍晋三のインド太平洋への貢献ーその評価」 ジョン・ヘミングス博士（仮訳：修正提案歓迎） - イン… https://t.co/3BeFRW1dvG",2020-12-20 00:12:02,
ChiakiSasaki99,,"米軍B-1Bと自衛隊の合同訓練は、今年8月以来となりましょうか。
------------
U.S. Indo-Pacific Command
@INDOPACOM
.
@USAirForce
 B-1B Lancers cond… https://t.co/GG6zUUMyoQ",2020-12-19 16:22:36,
sharkisamazing,,"・レモンザメ（全長:3.8mまで 生息地:インド太平洋の熱帯域）（Sicklefin Lemmon Shark
Total length:Max3.8m Habitat:The tropics of Indo-Pacific) https://t.co/lf0RZtNPNP",2020-12-19 12:53:25,
eicon648811,長野 長野市,"RT @MichitoTsuruoka: Italy, too, is coming to the Indo-Pacific? Welcome!

イタリアもインド太平洋に目を向けるべきとのコラム。伊は地中海の海洋国家で、欧州のなかではインド太平洋に地理的に最も近い国の一つ。欧…",2020-12-19 11:45:22,
neconecolala,秋田県,"RT @riekohayakawa: トルデシラス条約和訳の試み - インド太平洋研究会　Indo-Pacific Studies  https://t.co/pn40vUy3IB 

トルデシラス条約、グーグル訳ですが日本語にしておきました。結構面白い。正確な経度を占星術師に…",2020-12-19 08:41:12,
GererLaMort,Ville brisée,"RT @riekohayakawa: トルデシラス条約和訳の試み - インド太平洋研究会　Indo-Pacific Studies  https://t.co/pn40vUy3IB 

トルデシラス条約、グーグル訳ですが日本語にしておきました。結構面白い。正確な経度を占星術師に…",2020-12-19 07:59:37,
riekohayakawa,Pacific-NZ-Kyoto,"トルデシラス条約和訳の試み - インド太平洋研究会　Indo-Pacific Studies  https://t.co/pn40vUy3IB 

トルデシラス条約、グーグル訳ですが日本語にしておきました。結構面白い。正確な経度を占星術師に判断させろ、みたいな箇所がある。",2020-12-19 07:58:50,
m22kobayashi,,"RT @MichitoTsuruoka: Italy, too, is coming to the Indo-Pacific? Welcome!

イタリアもインド太平洋に目を向けるべきとのコラム。伊は地中海の海洋国家で、欧州のなかではインド太平洋に地理的に最も近い国の一つ。欧…",2020-12-19 04:27:41,
kiyosiro,神戸市,"RT @KOTETSU__www: アメリカインド太平洋軍/United States Indo-Pacific Command の傘下に一部隊として取り込まれていく
日本の自衛隊。

インド太平洋軍司令官よりも上位の指揮権を持つのは、アメリカ軍の最高司令官である大統領。

日…",2020-12-19 04:21:03,
pactomania,Keio Uni. Political Science,"RT @MichitoTsuruoka: Italy, too, is coming to the Indo-Pacific? Welcome!

イタリアもインド太平洋に目を向けるべきとのコラム。伊は地中海の海洋国家で、欧州のなかではインド太平洋に地理的に最も近い国の一つ。欧…",2020-12-19 04:19:17,
sharkisamazing,,"・ツマグロ（全長:1.6m 生息地:インド太平洋のサンゴ礁など）
（Blacktip Reef Shark
Total length:1.6m Habitat:Indo Pacific,coral reef） https://t.co/dZi5EAs37p",2020-12-19 02:23:36,
Kame_718,日本 東京,"RT @steco_shimizu: 「自由で開かれたインド太平洋」

メディアではこの言葉が独り歩きしており、あたかも米国、豪州、インドと連携強化と思いがち

ASEANのインド太平洋構想「ASEAN Outlook on the Indo-Pacific（AOIP）」にも日…",2020-12-19 01:29:11,
steco_shimizu,上海 名古屋,"RT @steco_shimizu: 「自由で開かれたインド太平洋」

メディアではこの言葉が独り歩きしており、あたかも米国、豪州、インドと連携強化と思いがち

ASEANのインド太平洋構想「ASEAN Outlook on the Indo-Pacific（AOIP）」にも日…",2020-12-19 01:23:38,
net_martian,地球,"RT @steco_shimizu: 「自由で開かれたインド太平洋」

メディアではこの言葉が独り歩きしており、あたかも米国、豪州、インドと連携強化と思いがち

ASEANのインド太平洋構想「ASEAN Outlook on the Indo-Pacific（AOIP）」にも日…",2020-12-19 01:09:12,
1945Xmas,,@1945Xmas's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,2020-12-19 01:01:34,
noriesun,尖閣諸島（Senkaku Islands ）,"RT @MichitoTsuruoka: Italy, too, is coming to the Indo-Pacific? Welcome!

イタリアもインド太平洋に目を向けるべきとのコラム。伊は地中海の海洋国家で、欧州のなかではインド太平洋に地理的に最も近い国の一つ。欧…",2020-12-19 00:25:48,
RH_1608X,,"RT @MichitoTsuruoka: Italy, too, is coming to the Indo-Pacific? Welcome!

イタリアもインド太平洋に目を向けるべきとのコラム。伊は地中海の海洋国家で、欧州のなかではインド太平洋に地理的に最も近い国の一つ。欧…",2020-12-18 23:23:59,
gkfxq141,大日本帝国=大日本合衆国,"RT @steco_shimizu: 「自由で開かれたインド太平洋」

メディアではこの言葉が独り歩きしており、あたかも米国、豪州、インドと連携強化と思いがち

ASEANのインド太平洋構想「ASEAN Outlook on the Indo-Pacific（AOIP）」にも日…",2020-12-18 23:20:14,
gkfxq141,大日本帝国=大日本合衆国,"RT @steco_shimizu: 昨年6月に採択されたASEAN独自のインド太平洋構想「ASEAN Outlook on the Indo-Pacific」（AOIP）

これには、公式に米国はじめ日本、韓国、オーストラリア、インドからも支持するとのコメントが出されています…",2020-12-18 23:20:03,
securitarian,,"RT @MichitoTsuruoka: Italy, too, is coming to the Indo-Pacific? Welcome!

イタリアもインド太平洋に目を向けるべきとのコラム。伊は地中海の海洋国家で、欧州のなかではインド太平洋に地理的に最も近い国の一つ。欧…",2020-12-18 23:16:40,
steco_shimizu,上海 名古屋,"「自由で開かれたインド太平洋」

メディアではこの言葉が独り歩きしており、あたかも米国、豪州、インドと連携強化と思いがち

ASEANのインド太平洋構想「ASEAN Outlook on the Indo-Pacific（AOIP… https://t.co/pt6T3KYjTN",2020-12-18 22:50:06,
nDd3G4PiNUMvUkJ,,"RT @steco_shimizu: 昨年6月に採択されたASEAN独自のインド太平洋構想「ASEAN Outlook on the Indo-Pacific」（AOIP）

これには、公式に米国はじめ日本、韓国、オーストラリア、インドからも支持するとのコメントが出されています…",2020-12-18 22:45:53,
Skipper75972590,,"RT @KOTETSU__www: アメリカインド太平洋軍/United States Indo-Pacific Command の傘下に一部隊として取り込まれていく
日本の自衛隊。

インド太平洋軍司令官よりも上位の指揮権を持つのは、アメリカ軍の最高司令官である大統領。

日…",2020-12-18 22:41:25,
ribrib010,日本,"RT @KOTETSU__www: アメリカインド太平洋軍/United States Indo-Pacific Command の傘下に一部隊として取り込まれていく
日本の自衛隊。

インド太平洋軍司令官よりも上位の指揮権を持つのは、アメリカ軍の最高司令官である大統領。

日…",2020-12-18 22:30:43,
CbfSWAy6okbaZAT,,"RT @KOTETSU__www: アメリカインド太平洋軍/United States Indo-Pacific Command の傘下に一部隊として取り込まれていく
日本の自衛隊。

インド太平洋軍司令官よりも上位の指揮権を持つのは、アメリカ軍の最高司令官である大統領。

日…",2020-12-18 22:20:42,
KOTETSU__www,,"アメリカインド太平洋軍/United States Indo-Pacific Command の傘下に一部隊として取り込まれていく
日本の自衛隊。

インド太平洋軍司令官よりも上位の指揮権を持つのは、アメリカ軍の最高司令官である大… https://t.co/Us7dRkymaN",2020-12-18 22:13:13,
AtsukoHigashino,,"RT @MichitoTsuruoka: Italy, too, is coming to the Indo-Pacific? Welcome!

イタリアもインド太平洋に目を向けるべきとのコラム。伊は地中海の海洋国家で、欧州のなかではインド太平洋に地理的に最も近い国の一つ。欧…",2020-12-18 21:18:55,
marina_beta,,"RT @MichitoTsuruoka: Italy, too, is coming to the Indo-Pacific? Welcome!

イタリアもインド太平洋に目を向けるべきとのコラム。伊は地中海の海洋国家で、欧州のなかではインド太平洋に地理的に最も近い国の一つ。欧…",2020-12-18 20:24:12,
seven460,大阪,"RT @MichitoTsuruoka: Italy, too, is coming to the Indo-Pacific? Welcome!

イタリアもインド太平洋に目を向けるべきとのコラム。伊は地中海の海洋国家で、欧州のなかではインド太平洋に地理的に最も近い国の一つ。欧…",2020-12-18 19:48:37,
hikita_bungorou,,"RT @MichitoTsuruoka: Italy, too, is coming to the Indo-Pacific? Welcome!

イタリアもインド太平洋に目を向けるべきとのコラム。伊は地中海の海洋国家で、欧州のなかではインド太平洋に地理的に最も近い国の一つ。欧…",2020-12-18 19:38:25,
NV7ZtQGsChoZ7v2,,"RT @MichitoTsuruoka: Italy, too, is coming to the Indo-Pacific? Welcome!

イタリアもインド太平洋に目を向けるべきとのコラム。伊は地中海の海洋国家で、欧州のなかではインド太平洋に地理的に最も近い国の一つ。欧…",2020-12-18 17:23:58,
7n2jju,地図から消されたムラの人資源循環センター,"RT @MichitoTsuruoka: Italy, too, is coming to the Indo-Pacific? Welcome!

イタリアもインド太平洋に目を向けるべきとのコラム。伊は地中海の海洋国家で、欧州のなかではインド太平洋に地理的に最も近い国の一つ。欧…",2020-12-18 17:10:29,
syuu1228,東京都ガザ地区,"RT @MichitoTsuruoka: Italy, too, is coming to the Indo-Pacific? Welcome!

イタリアもインド太平洋に目を向けるべきとのコラム。伊は地中海の海洋国家で、欧州のなかではインド太平洋に地理的に最も近い国の一つ。欧…",2020-12-18 17:08:31,
UsagiMaskchan,Foggy Bottom ←Twitter→ Saitama,"RT @MichitoTsuruoka: Italy, too, is coming to the Indo-Pacific? Welcome!

イタリアもインド太平洋に目を向けるべきとのコラム。伊は地中海の海洋国家で、欧州のなかではインド太平洋に地理的に最も近い国の一つ。欧…",2020-12-18 17:05:28,
MichitoTsuruoka,,"Italy, too, is coming to the Indo-Pacific? Welcome!

イタリアもインド太平洋に目を向けるべきとのコラム。伊は地中海の海洋国家で、欧州のなかではインド太平洋に地理的に最も近い国の一… https://t.co/cE7dlihFNY",2020-12-18 16:57:30,
IR_purinpurin,新宿高校⇄東京外大 ,"RT @MichitoTsuruoka: Speaking at SIGNAL's Annual Conference on Israel's China Policy on 21 December on the Quad, D10 and the Indo-Pacific -…",2020-12-18 14:54:16,
MichitoTsuruoka,,"Speaking at SIGNAL's Annual Conference on Israel's China Policy on 21 December on the Quad, D10 and the Indo-Pacifi… https://t.co/Qg58JusgY9",2020-12-18 14:50:11,
Q04inxiWQaS9rfd,,"RT @UsagiMaskchan: ポンペオ長官　昨夜の茂木外務大臣との電話会談をうけ、日米同盟とQuad同盟を強化していくことを改めて表明

ここで気になったのが
「free, open, and inclusive Indo-Pacific」という表現

inclusiv…",2020-12-18 13:55:02,
migi_dori,,"RT @UsagiMaskchan: ポンペオ長官　昨夜の茂木外務大臣との電話会談をうけ、日米同盟とQuad同盟を強化していくことを改めて表明

ここで気になったのが
「free, open, and inclusive Indo-Pacific」という表現

inclusiv…",2020-12-18 08:11:16,
paramilipic,武警海警学院二次元同好会,"RT @GererLaMort: 英国がインド太平洋地域における戦略を形作る指針となる原則の明確な声明を明確に述べるべき理由。
https://t.co/St5KRM87zM",2020-12-18 06:30:27,
akmdgjamjpt,立川,"RT @UsagiMaskchan: ポンペオ長官　昨夜の茂木外務大臣との電話会談をうけ、日米同盟とQuad同盟を強化していくことを改めて表明

ここで気になったのが
「free, open, and inclusive Indo-Pacific」という表現

inclusiv…",2020-12-18 05:53:54,
tkc29donko,,"RT @UsagiMaskchan: ポンペオ長官　昨夜の茂木外務大臣との電話会談をうけ、日米同盟とQuad同盟を強化していくことを改めて表明

ここで気になったのが
「free, open, and inclusive Indo-Pacific」という表現

inclusiv…",2020-12-18 04:13:31,
punipunipu,,"RT @UsagiMaskchan: ポンペオ長官　昨夜の茂木外務大臣との電話会談をうけ、日米同盟とQuad同盟を強化していくことを改めて表明

ここで気になったのが
「free, open, and inclusive Indo-Pacific」という表現

inclusiv…",2020-12-18 04:00:24,
nysalor,横浜市,"RT @japanesepatrio6: Germany Anticipates Growing Role in Indo-Pacific Region - Naval News
ドイツ海軍がインド太平洋地域に何を派遣するか問題ですが、今年にザクセン級フリゲートの「ハンブルク」…",2020-12-18 03:49:44,
BARSERGA,北の某所で生息中。,"RT @japanesepatrio6: Germany Anticipates Growing Role in Indo-Pacific Region - Naval News
ドイツ海軍がインド太平洋地域に何を派遣するか問題ですが、今年にザクセン級フリゲートの「ハンブルク」…",2020-12-18 03:48:08,
otfsx1228,,"RT @GererLaMort: 英国がインド太平洋地域における戦略を形作る指針となる原則の明確な声明を明確に述べるべき理由。
https://t.co/St5KRM87zM",2020-12-18 03:39:58,
Naominakata,北海道某所　ぼちぼちやってます。,"RT @GererLaMort: 英国がインド太平洋地域における戦略を形作る指針となる原則の明確な声明を明確に述べるべき理由。
https://t.co/St5KRM87zM",2020-12-18 03:39:44,
KimK91fw,多摩,"RT @GererLaMort: 英国がインド太平洋地域における戦略を形作る指針となる原則の明確な声明を明確に述べるべき理由。
https://t.co/St5KRM87zM",2020-12-18 03:38:00,
pikarasukaru,,"RT @UsagiMaskchan: ポンペオ長官　昨夜の茂木外務大臣との電話会談をうけ、日米同盟とQuad同盟を強化していくことを改めて表明

ここで気になったのが
「free, open, and inclusive Indo-Pacific」という表現

inclusiv…",2020-12-18 03:30:01,
head_axe,日本,"RT @UsagiMaskchan: ポンペオ長官　昨夜の茂木外務大臣との電話会談をうけ、日米同盟とQuad同盟を強化していくことを改めて表明

ここで気になったのが
「free, open, and inclusive Indo-Pacific」という表現

inclusiv…",2020-12-18 02:51:32,
mk12537a,,"RT @UsagiMaskchan: ポンペオ長官　昨夜の茂木外務大臣との電話会談をうけ、日米同盟とQuad同盟を強化していくことを改めて表明

ここで気になったのが
「free, open, and inclusive Indo-Pacific」という表現

inclusiv…",2020-12-18 02:18:09,
LesFW7SuraWxotB,［呪い返し］,"RT @UsagiMaskchan: ポンペオ長官　昨夜の茂木外務大臣との電話会談をうけ、日米同盟とQuad同盟を強化していくことを改めて表明

ここで気になったのが
「free, open, and inclusive Indo-Pacific」という表現

inclusiv…",2020-12-18 02:06:10,
nonnkiau88,,"RT @UsagiMaskchan: ポンペオ長官　昨夜の茂木外務大臣との電話会談をうけ、日米同盟とQuad同盟を強化していくことを改めて表明

ここで気になったのが
「free, open, and inclusive Indo-Pacific」という表現

inclusiv…",2020-12-18 02:03:53,
yotiyoti17,,"RT @UsagiMaskchan: ポンペオ長官　昨夜の茂木外務大臣との電話会談をうけ、日米同盟とQuad同盟を強化していくことを改めて表明

ここで気になったのが
「free, open, and inclusive Indo-Pacific」という表現

inclusiv…",2020-12-18 02:03:02,
UsagiMaskchan,Foggy Bottom ←Twitter→ Saitama,"ポンペオ長官　昨夜の茂木外務大臣との電話会談をうけ、日米同盟とQuad同盟を強化していくことを改めて表明

ここで気になったのが
「free, open, and inclusive Indo-Pacific」という表現

inc… https://t.co/q9L67QlppJ",2020-12-18 02:02:09,
usaginomimi,日本の空あたり,“韓国、民生用固体燃料ロケット開発を隠れ蓑にICBMやSLBMを開発か” https://t.co/ydNOQMcKgn,2020-12-18 01:48:39,
sharkisamazing,,"・トラフザメ（全長:2〜3m 生息地:インド太平洋、サンゴ礁）
（Zebra shark
Total length:2〜3m Habitat:Indo-Pacific,coral reef) https://t.co/57jb2gJlbm",2020-12-17 23:23:30,
CarbTwin,愛知県,"RT @riekohayakawa: 担当者募集。日本語サマリーだけでいいです！

（担当者A）
Acknowledgements
About the Indo-Pacific Commission
Summary of recommendations
List of reco…",2020-12-17 15:58:18,
sharkisamazing,,"・レモンザメ（全長:3.8mまで 生息地:インド太平洋の熱帯域）（Sicklefin Lemmon Shark
Total length:Max3.8m Habitat:The tropics of Indo-Pacific) https://t.co/lf0RZtNPNP",2020-12-17 15:53:05,
MAGUHAHI_8tDjgx,淤能碁呂島の天御柱,"RT @japanesepatrio6: Germany Anticipates Growing Role in Indo-Pacific Region - Naval News
ドイツ海軍がインド太平洋地域に何を派遣するか問題ですが、今年にザクセン級フリゲートの「ハンブルク」…",2020-12-17 14:01:38,
osint_mamorin,ネットが見られる場所全て,"RT @japanesepatrio6: Germany Anticipates Growing Role in Indo-Pacific Region - Naval News
ドイツ海軍がインド太平洋地域に何を派遣するか問題ですが、今年にザクセン級フリゲートの「ハンブルク」…",2020-12-17 13:49:08,
sharkisamazing,,"・ツマグロ（全長:1.6m 生息地:インド太平洋のサンゴ礁など）
（Blacktip Reef Shark
Total length:1.6m Habitat:Indo Pacific,coral reef） https://t.co/dZi5EAs37p",2020-12-17 13:23:34,
tanbononakaGMK,シベリアの奥地,"RT @japanesepatrio6: Germany Anticipates Growing Role in Indo-Pacific Region - Naval News
ドイツ海軍がインド太平洋地域に何を派遣するか問題ですが、今年にザクセン級フリゲートの「ハンブルク」…",2020-12-17 13:21:35,
pasmo7298,,"RT @GererLaMort: 英国がインド太平洋地域における戦略を形作る指針となる原則の明確な声明を明確に述べるべき理由。
https://t.co/St5KRM87zM",2020-12-17 12:00:44,
CarbTwin,愛知県,"RT @GererLaMort: 英国がインド太平洋地域における戦略を形作る指針となる原則の明確な声明を明確に述べるべき理由。
https://t.co/St5KRM87zM",2020-12-17 11:59:09,
riekohayakawa,Pacific-NZ-Kyoto,"担当者募集。日本語サマリーだけでいいです！

（担当者A）
Acknowledgements
About the Indo-Pacific Commission
Summary of recommendations
List of… https://t.co/pfRneBqpNv",2020-12-17 11:07:09,
GererLaMort,Ville brisée,"英国がインド太平洋地域における戦略を形作る指針となる原則の明確な声明を明確に述べるべき理由。
https://t.co/St5KRM87zM",2020-12-17 10:56:27,
