user,location,tweet,Date,Tweet Coordinates
ShamikB15515296,,"A 14-point ‘charge sheet,’ threats &amp; warnings — when China glares at Aus... https://t.co/b1cgjesy8R via @YouTube Is… https://t.co/UUr42AKRjm",2020-11-20 22:43:55,
abjj_1,,"Drop a LIKE if you enjoyed! SUB if you’re new!
https://t.co/kMgnNScsHG

#WarZone #cod #warzone #sniper #gaming… https://t.co/eKDAfCewIm",2020-11-20 22:40:15,
MichaelWebMason,UK,"Looking for something different to to on your #holidays in #Tenerife ?

We have over 200 #Excursions to choose from… https://t.co/9v67pBVyYY",2020-11-20 22:37:21,
RWArmy12,,"🥰...... 
#Quad4
#Quad riding
#mudpluggers

https://t.co/pkmYhzPe72",2020-11-20 20:47:55,
ChinaSprit,,As long as few #Indian leaders act as Pawn in western/#American hand till then #India will not understand #China as… https://t.co/YEjoSlmMlT,2020-11-20 19:59:52,
GdotArroyo,"120 Ellis Rd, Lake in the Hills, IL 60156, USA",Loving my new (primarily drone) video setup. It has been a while since I was this excited about a computer.⠀… https://t.co/IAWJs2KmgC,2020-11-20 18:58:27,
Akshobh,Washington DC 🇺🇸via 🇸🇬🇮🇳,"#Australia participates for the first time in the #Malabarexercise since 2007. #Malabar #India #Japan #USA #Quad 

https://t.co/oDtvxoM8MX",2020-11-20 18:34:05,
intelfeedia,"Seattle, WA",The inclusion of Australia in #Malabar2020 reinforces that the #Quad relationship is evolving into a strategic part… https://t.co/WkMB6J6Sgj,2020-11-20 17:23:09,
jppjagannath1,,Thank you. The special issue will have a set of excellent papers from experts around the globe discussing the prosp… https://t.co/a7mnBZtADp,2020-11-20 17:22:50,
Mark3Ds,"Ottawa, Ontario",@mfisheroverseas @indiannavy @vgmenon99 @theUdayB @FranticGoat @Australian_Navy @MARPAC_FMARP @IndoPac_Info… https://t.co/6qZfBh13dC,2020-11-20 17:18:28,
india_narrative,Delhi,The naval drill of the #Quad members holds significance as #China is making attempts to get a wider footprint in th… https://t.co/k1eE27pFV2,2020-11-20 15:56:28,
UsanasF,India,"The winds in the Indian Ocean have changed for good 
#Malabar2020 #IndoPacific #Quad https://t.co/QjcHfumFn0",2020-11-20 14:34:45,
StratNewsGlobal,"New Delhi, India","On #TalkingPoint #Malabar2020 #IndoPacific #Quad

➡️Admiral @arunp2810 Former Chief of @indiannavy Staff

➡️Capt Ja… https://t.co/7WTToZTLuO",2020-11-20 14:18:37,
tawqeerhussain,"New Delhi, India","24th edition of #MALABAR maritime exercise, hosted by Indian Navy in two phases, concluded in the Arabian Sea today… https://t.co/wBxYKLCW3w",2020-11-20 13:53:23,
sneheshphilip,New Delhi,"#Malabar2020, concluded in Arabian Sea today. #Quad nations - India, US, Australia, Japan participated. @indiannavy… https://t.co/yc8NgF7Y5V",2020-11-20 13:49:33,
india_narrative,Delhi,"#Malabar2020 
The final day of the #Quad navies conducting joint naval exercise in the Arabian Sea. https://t.co/6Fo24mggWw",2020-11-20 12:27:46,
ankkitkg,India,"@globaltimesnews With no mask, no glove, no jacket, poor guys r having hot food without winter clothes :)...#World… https://t.co/E36LvKDDqZ",2020-11-20 12:08:04,
Journal_INDOPAC,"Maxwell AFB, Alabama","#China stops charade on #trade dispute with #Australia,
@theage #Quad #IndoPacific
https://t.co/JoCgI6WDrc",2020-11-20 11:53:43,
MichaelWebMason,UK,"Looking for something different to to on your #holidays in #Tenerife ?

We have over 200 #Excursions to choose from… https://t.co/298ZcIOHHz",2020-11-20 11:23:42,
AnirCareer,"Pune, India",The #Quad to counter #China https://t.co/kWQT9LBjdE,2020-11-20 10:48:05,
IndoPac_Info,South East Asia,"#Malabar2020 exercise: #Quad evolving from an informal partnership to a strategic alliance

The four nations make u… https://t.co/gd23cFlOwq",2020-11-20 10:24:02,
AsiaAnalyst47,"Kuala Lumpur, Malaysia",The recent #Malabar naval exercises off the coast of India reflects the naval dimension of the deepening #Quad coal… https://t.co/c252c3WlGm,2020-11-20 10:15:08,
bloggingcash,Worldwide,#Flywoo #Dji Mr #Steel Go #PRO #Hero 8 #GPS 6s 5” #FPV #Quad #Drone #Long #Range #Buzzer - https://t.co/zX7MX3tmLp… https://t.co/RoEfKnSGsj,2020-11-20 09:53:26,
TwitMarke7s,Worldwide,#Flywoo #Dji Mr #Steel Go #PRO #Hero 8 #GPS 6s 5” #FPV #Quad #Drone #Long #Range #Buzzer - https://t.co/3tYbjMG4XA  #DroneGopro,2020-11-20 09:53:25,
MENT4LS,In Your Head,King of the commonwealth! #Gears5 #SouthAfrican #Quad #FFA https://t.co/n261ot1w8x,2020-11-20 09:47:42,
kiipsodisha,"Bhubaneshwar, India","End of the American Era?
https://t.co/6XWIpFz6AH
@kiipsodisha @chintamani36 
#America #AmericanHegemony #QUAD #RCEP… https://t.co/BZlMdjDBGK",2020-11-20 08:21:22,
IndoPac_Info,South East Asia,How members of #Quad are stepping up the heat to counter #China's belligerence and growing influence in the… https://t.co/sDtfZwZUcO,2020-11-20 06:59:39,
AbhishekMatiman,India,"#Fleet #Pakistan #warzone
#Chinazi #chinaindiafaceoff
#Quad @DefenceMinIndia @Ptr6Vb @arunp2810 @palepurshankar… https://t.co/NhJtEOELkL",2020-11-20 06:37:22,
dperi84,"New Delhi, India",#Malabar2020 Phase-II Day 4: Coordinated practice firings on aerial as well as surface targets were undertaken with… https://t.co/Vx5B872IFY,2020-11-20 06:12:55,
amitabhprevi,India,"Coordinated practice firing on aerial &amp; surface targets #Malabar2020 Phase 2.
#Quad #IndoPacific 

video… https://t.co/9UsF8abhrc",2020-11-20 06:09:46,
veracious111,Mars ,In case if there is war with #China these exercises will be a boon in making the coordination seamless.… https://t.co/9nyQVKuvny,2020-11-20 05:44:46,
patishapta,Bharat Mata Ki Jai,"a) What is Biden's viewpoint on Quad? 

b) Will Biden take on China with full might like Trump was doing? 

Strengt… https://t.co/yqTnZq9mv9",2020-11-20 05:06:56,
abhytawde,"Mumbai, India","The #QUAD is an anti-China collaboration formed with initiative of the US and includes Japan, Australia and India.… https://t.co/dbuNcTajxJ",2020-11-20 04:14:08,
abhytawde,"Mumbai, India","Japan-Australia sign comprehensive defence deal to counter China   #ww3 #Quad 
 https://t.co/63nvY1MHbk",2020-11-20 04:14:08,
amitabhprevi,India,"MiG 29Ks, F-18s @USNavy, AEW E2C Hawkeye
#Malabar2020 #Quad @jmsdf_pao_eng @Australian_Navy #IndoPacific ops incl s… https://t.co/1PKzx0Xz4u",2020-11-20 03:36:41,
StratNewsGlobal,"New Delhi, India","On #TalkingPoint Today Live 2:30 PM CET//7 PM IST 

➡️Admiral @arunp2810 Former Chief of @indiannavy Staff

➡️Capt… https://t.co/KAxyj9955b",2020-11-20 03:26:17,
UnravelSocial,Singapore,"Biden is likely to reverse America’s isolationist and that ought to be good news for Asia, but there will be domest… https://t.co/MefiY5jIaO",2020-11-20 01:14:22,
VicsMovieDen,"Rochester, New York","""Lifeforce"" (1985)
Dir. Tobe Hooper
#Quad #Poster https://t.co/l2N0f6XDO0",2020-11-20 00:49:55,
ShamikB15515296,,Malabar Exercise 2020 Phase 2 - Strengthening Friendship Across Oceans https://t.co/vSTtVefRmR via @YouTube  #QUAD… https://t.co/CWGUDCmm55,2020-11-19 23:06:51,
ShamikB15515296,,Malabar Exercise 2020 Phase 2 - Strengthening Friendship Across Oceans https://t.co/vSTtVefRmR via @YouTube The… https://t.co/KsdVXM5UYt,2020-11-19 23:04:05,
InnovAntennas,UK,One of our twin boom rigid (tubular) quads. These babies are rock solid in any environment! #quad #yagi #hamradio… https://t.co/b29e6Ak42T,2020-11-19 21:24:34,
sonoftaiwan,Taiwan,"@MarisePayne @FP_Champagne @NanaiaMahuta @DominicRaab @SecPompeo The Chinese are always Chinese, does you think tha… https://t.co/QL9ew8nVIl",2020-11-19 19:27:24,
puregreenxpress,"Vancouver, British Columbia","Greasy Pink *AAAA SUPER Quad* https://t.co/XWpLbzvI70 
#Quad #Bud #Indica #THC #baked #HighTimes #Canna #CannabisCommunity #StonerFam",2020-11-19 18:55:13,
ek_desi,3rd rock from sun. ,@clary_co Haa Haa .. Go home man. No one gives damn about this jokers. What #Democrats  you going to do? Go n sleep… https://t.co/XjQgnOyVUG,2020-11-19 18:05:35,
MayankNSingh,India,Very confusing signals from #Japan #Australia. They cannot be indulging in FTA's under #China led #RCEP and at the… https://t.co/s4fdljiQlW,2020-11-19 18:04:53,
dharneaditya,MUMBAI,With the inclusion of USS Nimitz and INS Vikramaditya in Malabar exercise the #Quad alliance is growing more strong… https://t.co/Gx2WdzBnuV,2020-11-19 18:00:59,
WIONews,India,How members of #Quad are stepping up the heat to counter China's belligerence and growing influence in the South Ch… https://t.co/g6I3O0Iogn,2020-11-19 17:50:00,
WIONews,India,"#Gravitas | Navies of India, Australia, Japan and the US are participating in the Malabar Exercise. China's state m… https://t.co/ovrBm9Ogmv",2020-11-19 17:46:43,
WIONews,India,#Gravitas | Australia and Japan are deepening their defence partnership. The allies have reached a broad agreement… https://t.co/bvTeEEuxQ9,2020-11-19 17:43:17,
pksinghcit,"New Delhi, India","#QUAD
#Malabar2020

War ships of QUAD countries in western Indian Ocean for Malabar exercises. https://t.co/9K0KzDjIbw",2020-11-19 17:34:27,
GrinderFocus,,@QUADROesports @KarimX_16 #QUAD UP BABYYYY!!!!!,2020-11-19 17:04:40,
Stuart93852473,"Melbourne, Victoria","How did that not kill the fourth guy It should have been a quad
@Activision @CallofDuty #cod #coldwar #blackops… https://t.co/wCcIajlOmT",2020-11-19 15:53:38,
DIBYASINGHABAD1, India,"@globaltimesnews @Australia  don't worried what #Chinese citizen  think for them. Australia is progressing, having… https://t.co/kzmTnePumu",2020-11-19 15:32:34,
BharatAatmaj,"Balochistan, India",@indiannavy @Australian_Navy @JMSDF_PAO @USNavy Dragon beware! your slayer- The #QUAD has arrived! https://t.co/8Qak5VdYqN,2020-11-19 15:30:47,
DIBYASINGHABAD1, India,@globaltimesnews Not only @Australia  but also all democratic powerful counties decoupled with #China after Yuhan V… https://t.co/awPowbcZI5,2020-11-19 15:23:19,
r_frojd,Sverige,"Some minor progress with #rexgym and open loop walk. Still trying to get ik up and running! 🙌 

#k3lso #ai #quad… https://t.co/gdVHvRKjz0",2020-11-19 15:19:32,
StratNewsGlobal,"New Delhi, India","On #TalkingPoint Friday 2:30 PM CET/7 PM IST Admiral @arunp2810 India’s Former Chief of @indiannavy Staff, Capt Jam… https://t.co/sxiZJD7yac",2020-11-19 14:58:21,
WIONews,India,"Navies of #Quad countries conduct #MalabarExercise in Indian Ocean, as the bloc boosts its military cooperation aga… https://t.co/H6KeYpJxxL",2020-11-19 14:18:41,
chivasmejico,"Madrid, Comunidad de Madrid",@xmasjjay @BDooglas @1peacefulkoala @Keugizo123 @abogdashin @Massenzio @pcc83 @HedgeyeIntAudit @stevenwwebb1… https://t.co/V6SJ2svfa7,2020-11-19 14:05:17,
Amplerohitraj,"Madhya Pradesh, India","Malabar On !! 
INS Vikramaditya the beast !!
Second phase #Arabian #sea #quad https://t.co/IQpTKEbq2Q",2020-11-19 13:36:28,
caucus_hindu,"Delhi, India","...combat China’s growing power 🇨🇳 in Southeast Asia.
🛥⛴
Link: https://t.co/cDHF9g3IRY

#Malabar #MalabarExercise… https://t.co/UpZY3DA8Zs",2020-11-19 13:28:12,
MichelonNicolas,,New on asiapowerwatch.com- From the Asia-Pacific to the Indo-Pacific: what is the economic significance for China?… https://t.co/WV5IgzeZ9E,2020-11-19 13:25:36,
vifindia,"Delhi, India","Glimpses from the virtual ‘#QuadPlus Dialogue’ held earlier today at @vifindia
@Heritage @ASPI_org @JIIA_eng @NTUsg… https://t.co/DCxttXfyTF",2020-11-19 13:07:22,
VaziraniShul,In heaven with 72 Virgins,"Indian Army || The #Fearless❤️🇮🇳🚩

I bet u’ll have #goosebumps😍😍😍

#JaiHindKiSena🇮🇳🚩❤️ll #IndianArmy🇮🇳🚩❤️ll… https://t.co/xBTtVQb4lN",2020-11-19 13:04:55,
ChaitanMallapur,Mumbai,The formalisation of QUAD will enhance the strategic operational capabilities of  all the four naval powers  in the… https://t.co/iSZlq0us3n,2020-11-19 12:55:42,
MadesiaRajiv,Loving Earth 🌏🇮🇳,"@ShivAroor TITLE-
MALABAR:- QUAD COUNTRY EXERCISE
#Malabar2020 #quad",2020-11-19 12:05:28,
junjunjun16,ぎふ,glorious isolation and self-help may not be the best solution for surviving chaotic globe.　#Quad #Alliance,2020-11-19 11:41:17,
dperi84,"New Delhi, India",Beautiful video from @indiannavy on Phase-II of #Malabar2020 underway in Northern Arabian Sea with Navies of 🇮🇳 🇦🇺… https://t.co/HeWOeHXVHN,2020-11-19 11:32:37,
spmrfoundation,New Delhi,The Critical Role of an Evolving #Quad and ‘2+2 Ministerial Dialogue’ in Deepening the #IndoUS Strategic Partnershi… https://t.co/b2POPvKULt,2020-11-19 09:26:37,
AbhishekMatiman,India,"#thursdayvibes #thursdaymorning
@indiannavy @USNavy @rajeev_mp @proshillong
@InsightGL

#Malabar2020 Phase-2 Underw… https://t.co/bgwMp4pkH8",2020-11-19 06:23:32,
gomezchevete,"bay area,ca",📹 #qtv #quad (at California) https://t.co/wWxJ9OGt83 https://t.co/3wf1kKCQY7,2020-11-19 05:40:24,
gomezchevete,"bay area,ca",#qtv #quad @ California https://t.co/PE46qDcKTa,2020-11-19 05:40:22,"{'type': 'Point', 'coordinates': [-121.4927, 38.5763]}"
bidishalolo,,"""Friends comes together once again to renew bonds""

 #Quad countries -  India, US, Australia and Japan - come toget… https://t.co/nE2WPvTAk0",2020-11-19 05:06:06,
RathiSanjeev,"New Delhi, India.","The #Quad countries @indiannavy ,@USNavy , Australian Navy and Japan Navy joining hands to make oceans free and cha… https://t.co/Rgal5rXa3Q",2020-11-19 04:49:22,
SandeepUnnithan,"New Delhi, India.","Cool @indiannavy overview vid on the #Malabar2020 Phase-II- VKD, Chennai, Kolkata, Khanderi, Nimitz...and the MH-60… https://t.co/IvhDeVmMj7",2020-11-19 04:48:57,
sneheshphilip,New Delhi,"The beauty one sees when #Quad countries -  India, US, Australia and Japan - come together in the North Arabian Sea… https://t.co/plBDwHm0LI",2020-11-19 04:35:15,
diplomacymy,"Kuala Lumpur, Malaysia",Japan and Australia are moving towards a bilateral defense pact to permit more regular military exercises and excha… https://t.co/FTuACqt01T,2020-11-19 01:57:37,
Futchem_Down,757-.......,If anybody asking I’m always rolling with Marlo Smith #Quad. We be on same bs. Don’t ever question us.,2020-11-19 00:49:22,
donoghue_patty,"North Carolina, USA",Nursery Decor! https://t.co/pTL8lKVCR2 happy art- visit to see more. #artist #artgallery #nursery #babyboy… https://t.co/Sm9LE2ld58,2020-11-19 00:02:36,
