user,location,tweet,Date,Tweet Coordinates
quad_syrup,金を食す国→ぶぶ漬け食わす国→首都→→→草食わされる国,"RT @fumofumocolumn: ハッピーバースデートゥーユー♪

ハッピーバースデートゥーユー♪

ハッピーバースデーDear結弦さん♪

ハッピーバースデーYUZU♪

26歳のお誕生日おめでとう!!

素晴らしい26歳を過ごせますように!!

#羽生結弦氏誕生記念パ…",2020-12-06 15:49:11,
quad_syrup,金を食す国→ぶぶ漬け食わす国→首都→→→草食わされる国,"RT @tospo_olympic: ㊗️ハッピーバースデー🎊
羽生結弦選手の新たな門出を祝い、ツイッター限定の１面トップを作成してみました！

#フィギュアスケート #羽生結弦 #誕生日 https://t.co/jy5lAnekqt",2020-12-06 15:48:47,
quad_syrup,金を食す国→ぶぶ漬け食わす国→首都→→→草食わされる国,"RT @nikkansports: 米アポロ計画最後のアポロ17号打ち上げ／今日は？ 
#羽生結弦 #羽生結弦誕生祭2020  #クリスマスツリーの日 #神戸開港記念日
https://t.co/ifQdZ6GNLZ",2020-12-06 15:48:35,
quad_syrup,金を食す国→ぶぶ漬け食わす国→首都→→→草食わされる国,"RT @BEHIND_KKImages: \\#羽生結弦 選手　お誕生日おめでとうございます//

本日 #12月7日 に26歳の誕生日を迎えた羽生選手。
BEHINDは平昌五輪エキシビジョンでの弾ける笑顔の羽生選手でお祝いします

「平昌冬季五輪が閉幕」
https://t.…",2020-12-06 15:47:44,
wakakishi_wnu,第501ぬいぐるみ連隊,"RT @MichiToyama: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー
&gt;国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加
&gt;「来年５月に無人島で実施する予定」
https://t.co/1RIfV39g0…",2020-12-06 15:47:04,
quad_syrup,金を食す国→ぶぶ漬け食わす国→首都→→→草食わされる国,RT @YutakaNagakubo: 今年こそ、国際混声合唱団はぜったい上手く歌えたはず。 https://t.co/4rgfd0ymI0,2020-12-06 15:44:33,
fuzz1chord, ,"RT @axtxsick: model cycles 17 dub  with kaosspad quad
お布団ダブ https://t.co/4OOB677o5N",2020-12-06 15:40:59,
yuk1dqma_quad,クアホしか勝たん♡,@konekon2521 スナイプしてたもんね,2020-12-06 15:39:13,
konekon2521,xp2700.4,@yuk1dqma_quad なにお前スナイプしてたもんねbot？,2020-12-06 15:38:53,
yuk1dqma_quad,クアホしか勝たん♡,@konekon2521 スナイプしてたもんね,2020-12-06 15:38:31,
quad_syrup,金を食す国→ぶぶ漬け食わす国→首都→→→草食わされる国,RT @nekomasamunecom: きょう１２月７日は仙台出身の羽生結弦選手のお誕生日だそうです　羽生結弦選手と応援するみなさんにとって素晴らしい一年が訪れますように https://t.co/n8RNhbcwAJ,2020-12-06 15:37:32,
quad_imo,ゾンビランド県,"RT @KGOzirou: 昔の自分と構図被った
パクリで訴える https://t.co/kqrAEvVCLQ",2020-12-06 15:36:31,
quad_imo,ゾンビランド県,"RT @angenomachineko: 今日のありんす、一日一ありんす。
#ゾンビランドサガ https://t.co/wx7dGQ8jtA",2020-12-06 15:36:22,
quad_imo,ゾンビランド県,"RT @kodachi_oekaki: ゴト：「ねぇ、あなた。今日は寒いわね。そばに居てあげるわ」

僕：「？？？（ゲームに登録されてない音声だぞ？？？）」

ゴト：「・・・」 https://t.co/7sLwfALHsb",2020-12-06 15:35:09,
Woda_Tetsu,横須賀鎮守府とお空の世界,"RT @MichiToyama: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー
&gt;国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加
&gt;「来年５月に無人島で実施する予定」
https://t.co/1RIfV39g0…",2020-12-06 15:34:23,
machi_usagi,,"RT @MichiToyama: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー
&gt;国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加
&gt;「来年５月に無人島で実施する予定」
https://t.co/1RIfV39g0…",2020-12-06 15:28:48,
fussoo_moe,扶桑委員会中央本部執務室,"RT @MichiToyama: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー
&gt;国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加
&gt;「来年５月に無人島で実施する予定」
https://t.co/1RIfV39g0…",2020-12-06 15:22:35,
QUad_R_ANgle,///りがくぶ・くりかえす・ふじまめ ←一言メッセージ,@Puz_Takahashi ありがとうございます！,2020-12-06 15:18:38,
sousui_baw,日本国という天下,"RT @MichiToyama: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー
&gt;国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加
&gt;「来年５月に無人島で実施する予定」
https://t.co/1RIfV39g0…",2020-12-06 15:17:25,
rudder_k,試されすぎてる大地,"我が家、暖房器具壊れたんすよ。
昼起きた時は室温15度だったんだけど、今19度。

RTX2060superとApollo Twin MKII Quadは暖房器具ってことでいいかな？",2020-12-06 15:16:57,
2AAteOzYYujoZue,日本,"RT @RibbonChieko: 安倍前総理外交の積み上げの成果がちゃんと繋がっています

仏国の海軍トップの参謀総長が来日
「中国の脅威をにらんだ日米豪印４カ国の連携枠組みQUADとの共同訓練に参加すると述べ、インド太平洋地域でクアッドと連携を強化する方針を明らかにた」
(…",2020-12-06 15:15:43,
santesan3,,"RT @Sankei_news: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー　 
https://t.co/3KVnAPyQzm 

中国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加すると述べ、インド太平洋地域…",2020-12-06 15:11:44,
konekon2521,xp2700.4,@yuk1dqma_quad スナイプしたら29いける,2020-12-06 15:11:25,
quad_Kaito,,まだ家着いてないのに帰って寝て午前半休だからジャニショという意味わからんスケジュール,2020-12-06 15:10:18,
musashino_103hi,,"RT @Sankei_news: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー　 
https://t.co/3KVnAPyQzm 

中国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加すると述べ、インド太平洋地域…",2020-12-06 15:06:56,
yuk1dqma_quad,クアホしか勝たん♡,@konekon2521 スナイプしてたもんね,2020-12-06 15:04:19,
denden271,Wikipediaとか,"◎TeX講座:様々な空白
\, (狭い空白)
\: (普通の空白)
\; (やや広い空白)
\quad (広い空白)
\qquad (かなり広い空白)
\! (バックスペース)
\hspace{長さ} (横方向のスペース)",2020-12-06 15:04:14,
ta_skate_quad,ｽｹｵﾀ歴12年,"きっと今年は時差がないはず。！
本当におめでとうございます。
私の心の支えで一生の尊敬する人です。
いつか一緒にお話がしてみたいなぁ、。
東北地方の光です。羽生さんありがとう。",2020-12-06 15:04:06,
kuwacci1,京都府 南端木津川市,"RT @RibbonChieko: 安倍前総理外交の積み上げの成果がちゃんと繋がっています

仏国の海軍トップの参謀総長が来日
「中国の脅威をにらんだ日米豪印４カ国の連携枠組みQUADとの共同訓練に参加すると述べ、インド太平洋地域でクアッドと連携を強化する方針を明らかにた」
(…",2020-12-06 15:03:02,
ta_skate_quad,ｽｹｵﾀ歴12年,"おめでとう！！！！！ゆづるくん！羽生さん！ゆづくん！
#羽生結弦生誕祭2020
#羽生さんおめでとう
#羽生結弦
#羽生結弦選手が今日も元気で幸せでありますように 
#2020年12月7日 https://t.co/mOp4osajnQ",2020-12-06 15:01:49,
kaito_sub_zatta,5/27 334🥇maimaiチーム「MeT」,@Hiro_quad ありぃー,2020-12-06 15:01:32,
qeadPorad,,@quad_waccaBon 後天的な物で、薬ならご用意しておきますから…。ふふ、麗花さんの可愛らしい陰茎が、醜く変貌する様、楽しみにいたしておりますね…💕,2020-12-06 14:56:44,
lvLqgra71d4b2yB,,"RT @Asteris90237894: ＱＵＡＤ 日米豪印 ＋ 英仏になりそうだ。

仏海軍参謀総長、インド太平洋地域でクアッドと連携を強化する方針を明らかに「日米豪印はパートナー」 – 政治知新 https://t.co/JuWYGt4fE1",2020-12-06 14:54:18,
3cats3cat,,"RT @Sankei_news: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー　 
https://t.co/3KVnAPyQzm 

中国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加すると述べ、インド太平洋地域…",2020-12-06 14:53:20,
qeadPorad,,@quad_waccaBon だったら、そちらの方向性で…。ふふ、先程言ったものから、順にやっていきましょうか…💕,2020-12-06 14:52:35,
sp_quad_b,兵庫→兵庫,@Olimasenda おやすみなさい,2020-12-06 14:50:39,
qeadPorad,,"@quad_waccaBon なるほど…ならば、固形ゼリーの方がよろしいでしょうか？排泄物はゼリーに溶け込んで、同化するので衛生的でございますし…💕
それと、その先なのでございますが…凛世が手で麗花さんの腸内を弄くり回すつもりでご… https://t.co/66qZceEYPk",2020-12-06 14:49:10,
_momi_momi_2929,プロテイン,"トレーニージム高専坂店のツジー・コールマンを見てくれ！

https://t.co/eb13sOHgfV

#Macho555 https://t.co/W2eF1ICobv",2020-12-06 14:46:35,
momiji_quad,,"RT @roller2900: XP2900記念
ヒロラキル集
ファボリツお願いします https://t.co/2krHqBN5GR",2020-12-06 14:45:09,
qeadPorad,,@quad_waccaBon ありすぎ…ありすぎん世…でございます…。取り敢えず、ご用意致しましたオイルと液体を混ぜたもので浣腸。後に何度か大きなパールを咥えさせ、ケツから擬似排泄プレイ。拡張されたケツ穴を大きく開かせ、中の腸肉のひくつき具合を観察…などを考えておりました。,2020-12-06 14:43:49,
quad_Kaito,,"@a72883869 私も嬉しい〜！！仲良くしてください😢（いっぱい絡むね🙆‍♀️）
わたしは千葉だよ〜♩関西弁可愛すぎるんだが、、😠🧡",2020-12-06 14:42:48,
quad_Kaito,,"RT @_ryu_aya_: ももちゃんありがとう🥺🥺💓
しめんちゅなのに松松カラーのお皿でめちゃ笑った😂💓
またあそぼーね🥺",2020-12-06 14:41:27,
qeadPorad,,@quad_waccaBon お部屋なのでございますが…あそこまで行ったの良いものの、何をするか悩んでいる所存で…。,2020-12-06 14:41:00,
syouyutosyouga,,"RT @Ohsaworks: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー　 
https://t.co/oKnl4g83gN 

中国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加すると述べ、イ… https:/…",2020-12-06 14:40:26,
consomexyz,,"RT @RibbonChieko: 安倍前総理外交の積み上げの成果がちゃんと繋がっています

仏国の海軍トップの参謀総長が来日
「中国の脅威をにらんだ日米豪印４カ国の連携枠組みQUADとの共同訓練に参加すると述べ、インド太平洋地域でクアッドと連携を強化する方針を明らかにた」
(…",2020-12-06 14:38:07,
quad_Kaito,,まこ1日ありがとう💜誕プレも圧倒的一番乗りだし素敵すぎてセンスありすぎ〜マンですこれからも推し推ししていこうね💘 https://t.co/pjbg1G0PvD,2020-12-06 14:34:56,
Lr_raccoon,,"RT @MichiToyama: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー
&gt;国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加
&gt;「来年５月に無人島で実施する予定」
https://t.co/1RIfV39g0…",2020-12-06 14:30:39,
quad_Kaito,,"12/6（sun）スノトラday
②スノ☃️

舞台挨拶ライビュ観て、それスノプリ撮って恒例のカラオケで全力キッシンして渋谷の滝沢歌舞伎のおっきい看板観て締めた💁‍♀️脳内で延々とひらりと桜が流れてるwwww 
来年は舞台で観れる… https://t.co/7odNrDTQob",2020-12-06 14:29:34,
quad_Kaito,,"12/6（sun）スノトラday
①トラジャ🐯

レモネードサンドウィッチしてクリスマスグリーティングフォトお迎えしてきた〜〜〜そして今日受け取ったステフォも生写真も海人が輝きすぎてて供給過多。ついでに月1うみまるとインスタでもう… https://t.co/g1bLeRG7Qs",2020-12-06 14:23:44,
quad_syrup,金を食す国→ぶぶ漬け食わす国→首都→→→草食わされる国,"RT @nikkan_wm: 【#まいにち1フレーズ（183）⛸】
#千葉百音 選手
📣「緊張感を自分で想像して、120％の練習を目指して、本番で100％の演技をしたいです」
⏰20年12月6日
✍️2年連続の全日本選手権。昨年は憧れの #羽生結弦 選手に「久しぶり！」と声をか…",2020-12-06 14:22:13,
Just3fond,,"RT @Sankei_news: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー　 
https://t.co/3KVnAPyQzm 

中国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加すると述べ、インド太平洋地域…",2020-12-06 14:19:57,
quad_Kaito,,@fukazaworld オフになってた！！！！！いまきがついた！きゅんです！,2020-12-06 14:18:07,
quad_Kaito,,"RT @fukazaworld: 滝沢歌舞伎ZERO 舞台挨拶ライビュ見れたよ〜〜〜渋谷駅にデカデカと看板出ててすごかったな…🥰 感想は色々あるけどやっぱり、お丸さん、3枚目、MCなんでもこなしてすのを支える深澤くんにますますきゅんです！大好きです！！
チケ戦勝ってくれてありが…",2020-12-06 14:16:42,
picajon1gouki,,"RT @MichiToyama: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー
&gt;国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加
&gt;「来年５月に無人島で実施する予定」
https://t.co/1RIfV39g0…",2020-12-06 14:16:13,
maekatsu,tokyo nerima,"RT @MichiToyama: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー
&gt;国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加
&gt;「来年５月に無人島で実施する予定」
https://t.co/1RIfV39g0…",2020-12-06 14:07:59,
quad_core12,雑賀陽葵,現実でもゲームでも金がない https://t.co/PZJtDpJPVb,2020-12-06 14:05:49,
ta_skate_quad,ｽｹｵﾀ歴12年,@an_figure 不採用ありがとうございます！✊,2020-12-06 14:03:35,
an_figure,,@ta_skate_quad 採用したいところだけど、結弦くん本人がひきそうなので、、🤚却下させていただきます🙇‍♀️,2020-12-06 14:02:36,
qUAd_madara,日本 鳥取,"RT @buchikamadaraka: そしてこれが完全別テイクのやーつです。
どちらが良いか本チャンhttps://t.co/3uY30C0hVVと是非とも聴き比べてもらいたいものですね☆
#DTM
#DTMer 
#ギターソロ https://t.co/93BzqupVbH",2020-12-06 13:54:33,
qUAd_madara,日本 鳥取,"RT @buchikamadaraka: これはシュガースポットのギターソロの別テイクです。
こちらはデモバージョンの奴ですね。 https://t.co/lZd7bCzwly",2020-12-06 13:54:23,
dismt,,"RT @MichiToyama: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー
&gt;国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加
&gt;「来年５月に無人島で実施する予定」
https://t.co/1RIfV39g0…",2020-12-06 13:53:51,
momiji_quad,,@o1wnv ヽ(≧▽≦)/ヤター！,2020-12-06 13:53:22,
TOPOLMLD,日本 兵庫,"RT @MichiToyama: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー
&gt;国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加
&gt;「来年５月に無人島で実施する予定」
https://t.co/1RIfV39g0…",2020-12-06 13:52:16,
Tetupati,浜松思想矯正所,"RT @MichiToyama: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー
&gt;国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加
&gt;「来年５月に無人島で実施する予定」
https://t.co/1RIfV39g0…",2020-12-06 13:52:15,
naoskihund,,"RT @MichiToyama: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー
&gt;国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加
&gt;「来年５月に無人島で実施する予定」
https://t.co/1RIfV39g0…",2020-12-06 13:51:29,
Inabaku,ラウム（部屋、空間、宇宙という意味のドイツ語）,"RT @MichiToyama: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー
&gt;国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加
&gt;「来年５月に無人島で実施する予定」
https://t.co/1RIfV39g0…",2020-12-06 13:45:21,
mimicchiiiii,奥州のどこか,"RT @Eimi1003: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー　 https://t.co/EXCeb6lNsr 
「中国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加すると述べ、インド太平洋地域でクアッ…",2020-12-06 13:43:01,
C_pygmaea,,"RT @RibbonChieko: 安倍前総理外交の積み上げの成果がちゃんと繋がっています

仏国の海軍トップの参謀総長が来日
「中国の脅威をにらんだ日米豪印４カ国の連携枠組みQUADとの共同訓練に参加すると述べ、インド太平洋地域でクアッドと連携を強化する方針を明らかにた」
(…",2020-12-06 13:42:31,
firstman301,東京都世田谷区,ずっと気になっていたQUADのパワーアンプをヤフオクで落札。良い音は良い音なんだけど期待した程劇的な変化ではありませんでした。セッティングやスピーカーの問題かもな。とりあえず最近お気に入りのグラズノフ4番を聴いてます。 https://t.co/buXSBnZd32,2020-12-06 13:40:52,
a72883869,kansai,"@quad_Kaito 同い年少ないので嬉しい（ ;  ; ）♡
もも は関東のどこに住んどるん？😳💭",2020-12-06 13:39:08,
DDR_UMECCY,北九州,@yuuki_89160 初めてMichelさんの譜面を踏んだときから、楽しくて好きですよ。難易度にもよりますが、だいたい２～３回ぐらいでQuad出せてますね！,2020-12-06 13:39:07,
charlotte_hkl,美味しいラーメン屋が多いところ,"@sp_quad_b DE DE MOUSEくらい反響あったらワンチャンまたありそうではあるけど確かに
PentaCube復活はマジで頼む",2020-12-06 13:36:45,
sp_quad_b,兵庫→兵庫,"今週はずっとうみねこ読んでたから家ゲーする暇がなかったな
来週サクナヒメ再開して終わったらライザ買おう",2020-12-06 13:34:53,
sp_quad_b,兵庫→兵庫,"@charlotte_hkl 他のCubeシリーズ移植かPentaCube復活でもいいぞ
（最近1作きりの提供者が多いので新曲は望み薄そうなんだよね）",2020-12-06 13:33:22,
susaria1852,,"RT @MichiToyama: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー
&gt;国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加
&gt;「来年５月に無人島で実施する予定」
https://t.co/1RIfV39g0…",2020-12-06 13:33:10,
hounds02,"Naval Base San Diego, CA","RT @MichiToyama: 「日米豪印はパートナー」仏海軍参謀総長単独インタビュー
&gt;国の脅威をにらんだ日米豪印４カ国の連携枠組み「ＱＵＡＤ（クアッド＝英語で４の意味）」との共同訓練に参加
&gt;「来年５月に無人島で実施する予定」
https://t.co/1RIfV39g0…",2020-12-06 13:31:36,
Pyon_413,,@momiji_quad わーいw,2020-12-06 13:31:02,
charlotte_hkl,美味しいラーメン屋が多いところ,@sp_quad_b CS移植曲があるだけだよな(ToyCube)　そろそろ2曲目書き下ろして欲しい,2020-12-06 13:30:34,
