user,location,tweet,Date,Tweet Coordinates
asadullah975,,RT @ACSouthAsia: #China and #Pakistan are conducting joint air force exercises in the southern desert of the Islamic Republic near the bord…,2020-12-14 19:24:59,
pankajvs22,,"RT @NavroopSingh_: Rajanth singh spoke against China, then the CDS &amp; now S Jaishankar on Indo-Pacific indirectly rebuffing Russian MFA lavr…",2020-12-14 19:24:12,
abgupta1508,,"RT @NavroopSingh_: Rajanth singh spoke against China, then the CDS &amp; now S Jaishankar on Indo-Pacific indirectly rebuffing Russian MFA lavr…",2020-12-14 19:21:30,
Rudradaman2,,"RT @Cold_Peace_: Jaishankar again endorses the ""Indo-Pacific.""

""Indo-Pacific is an emphatic statement that doesn't artificially separate […",2020-12-14 19:21:30,
jeannasims,"Winter Garden, FL","RT @USNavy: A P-8A Poseidon assigned to Patrol Squadron 8 launches during a snow storm at Misawa Air Base, Japan. VP-8 conducts maritime pa…",2020-12-14 19:21:09,
RobertW81555222,,"RT @USNavy: A P-8A Poseidon assigned to Patrol Squadron 8 launches during a snow storm at Misawa Air Base, Japan. VP-8 conducts maritime pa…",2020-12-14 19:18:54,
JOPso,Ciudad de México,RT @TheNatlInterest: What explains the lack of multilateralism in the Asia-Pacific? https://t.co/RmTcRa1x40,2020-12-14 19:18:21,
sitar_strings,Mother Earth ,"RT @NavroopSingh_: Rajanth singh spoke against China, then the CDS &amp; now S Jaishankar on Indo-Pacific indirectly rebuffing Russian MFA lavr…",2020-12-14 19:17:36,
amiya_kashyap,,"RT @Cold_Peace_: Jaishankar again endorses the ""Indo-Pacific.""

""Indo-Pacific is an emphatic statement that doesn't artificially separate […",2020-12-14 19:17:31,
MaritimePatrol,,"RT @USNavy: A P-8A Poseidon assigned to Patrol Squadron 8 launches during a snow storm at Misawa Air Base, Japan. VP-8 conducts maritime pa…",2020-12-14 19:16:41,
shbhavin,,"RT @NavroopSingh_: Rajanth singh spoke against China, then the CDS &amp; now S Jaishankar on Indo-Pacific indirectly rebuffing Russian MFA lavr…",2020-12-14 19:15:05,
hashim96m,"Islamabad, Pakistan",RT @ACSouthAsia: #China and #Pakistan are conducting joint air force exercises in the southern desert of the Islamic Republic near the bord…,2020-12-14 19:14:34,
DecoMil_LLC,"New York, USA","RT @USNavy: A P-8A Poseidon assigned to Patrol Squadron 8 launches during a snow storm at Misawa Air Base, Japan. VP-8 conducts maritime pa…",2020-12-14 19:14:25,
rka_pro,,"RT @Chellaney: India's defense minister finally calls China out for its aggression: ""Unprovoked aggression on our Himalayan frontiers is a…",2020-12-14 19:14:13,
Okhawaasi,"વડોદરા, भारत",RT @KanwalSibal: Jaishankar by stating Indo- Pacific is seamlessly connected as part of globalisation rebuts Lavrov’s charge that concept i…,2020-12-14 19:14:10,
Jukey23,,"RT @USNavy: A P-8A Poseidon assigned to Patrol Squadron 8 launches during a snow storm at Misawa Air Base, Japan. VP-8 conducts maritime pa…",2020-12-14 19:13:58,
patdrury,"Divonne-les-Bains, France",RT @AusAmbRHS: Therese Kearns heeded the call for international outbreak experts to go to Papua New Guinea. 🇦🇺 through the Indo-Pacific Cen…,2020-12-14 19:13:40,
madanabhat,The Earth,"RT @Cold_Peace_: Jaishankar again endorses the ""Indo-Pacific.""

""Indo-Pacific is an emphatic statement that doesn't artificially separate […",2020-12-14 19:13:38,
AkhandG00,,"RT @Chellaney: India's defense minister finally calls China out for its aggression: ""Unprovoked aggression on our Himalayan frontiers is a…",2020-12-14 19:11:35,
LordCalvyn,"Chandigarh, India","RT @Chellaney: India's defense minister finally calls China out for its aggression: ""Unprovoked aggression on our Himalayan frontiers is a…",2020-12-14 19:11:23,
AyoraFernando,Quito DMQ Ecuador.,"RT @USNavy: A P-8A Poseidon assigned to Patrol Squadron 8 launches during a snow storm at Misawa Air Base, Japan. VP-8 conducts maritime pa…",2020-12-14 19:09:16,
Ramakan91283977,India,"RT @NavroopSingh_: Rajanth singh spoke against China, then the CDS &amp; now S Jaishankar on Indo-Pacific indirectly rebuffing Russian MFA lavr…",2020-12-14 19:06:09,
DIVYAAM_1979,India,"RT @CantstopulovinM: #ModiGovt
The U.S. calls Asia Pacific as Indo-Pacific. It has renamed Pacific Command as Indo-Pacific Command or INDOP…",2020-12-14 19:04:39,
Srivatsan_91,,"RT @NavroopSingh_: Rajanth singh spoke against China, then the CDS &amp; now S Jaishankar on Indo-Pacific indirectly rebuffing Russian MFA lavr…",2020-12-14 19:04:20,
ApoorvT37555353,,"@NeilPaul19 @sidhant @JoeBiden I Think 
No

USA Want India in Indo-Pacific strategy to tackle China Dominace 

They… https://t.co/cLiVC04ebA",2020-12-14 19:04:07,
ln0mniaParatus,🇺🇸🦅 🐺Country. Over. Party.,RT @JosepBorrellF: We need a fresh start to EU-US cooperation. Here are my thoughts in @ForeignPolicy on what Europe expects and what we ca…,2020-12-14 19:03:43,
MuddassirI,Iceland,RT @ACSouthAsia: #China and #Pakistan are conducting joint air force exercises in the southern desert of the Islamic Republic near the bord…,2020-12-14 19:03:35,
wpb311,,"RT @USNavy: A P-8A Poseidon assigned to Patrol Squadron 8 launches during a snow storm at Misawa Air Base, Japan. VP-8 conducts maritime pa…",2020-12-14 19:03:31,
Dirk_HD,,"RT @USNavy: A P-8A Poseidon assigned to Patrol Squadron 8 launches during a snow storm at Misawa Air Base, Japan. VP-8 conducts maritime pa…",2020-12-14 19:03:26,
anuyayi95,India,"RT @NavroopSingh_: Rajanth singh spoke against China, then the CDS &amp; now S Jaishankar on Indo-Pacific indirectly rebuffing Russian MFA lavr…",2020-12-14 19:01:43,
richgupta,"California, USA","RT @Chellaney: India's defense minister finally calls China out for its aggression: ""Unprovoked aggression on our Himalayan frontiers is a…",2020-12-14 19:01:24,
eagleeye192020,,"RT @NavroopSingh_: Rajanth singh spoke against China, then the CDS &amp; now S Jaishankar on Indo-Pacific indirectly rebuffing Russian MFA lavr…",2020-12-14 19:01:16,
PHindu1947,,"RT @Cold_Peace_: Jaishankar again endorses the ""Indo-Pacific.""

""Indo-Pacific is an emphatic statement that doesn't artificially separate […",2020-12-14 19:00:22,
BroadWit,Cyberia,RT @KanwalSibal: Jaishankar by stating Indo- Pacific is seamlessly connected as part of globalisation rebuts Lavrov’s charge that concept i…,2020-12-14 18:59:42,
NavroopSingh_,"New Delhi, India","Rajanth singh spoke against China, then the CDS &amp; now S Jaishankar on Indo-Pacific indirectly rebuffing Russian MFA… https://t.co/oZ47Crxq1F",2020-12-14 18:58:21,
Anandan669,Infinity,@KanwalSibal The term Asia Pacific helping china to grow and establish illegitimate monoply in geopolitical region.… https://t.co/OxOciPMlde,2020-12-14 18:57:44,
shannon99053250,,"RT @USNavy: A P-8A Poseidon assigned to Patrol Squadron 8 launches during a snow storm at Misawa Air Base, Japan. VP-8 conducts maritime pa…",2020-12-14 18:57:12,
JulieSm36982015,,"RT @USNavy: A P-8A Poseidon assigned to Patrol Squadron 8 launches during a snow storm at Misawa Air Base, Japan. VP-8 conducts maritime pa…",2020-12-14 18:56:33,
TheRunt6,,"@Cold_Peace_ Hey Jeff, You should be aware that  ur  soon to b ""President Occupant"" eschews the term Indo-Pacific &amp;… https://t.co/1fcC3frXwh",2020-12-14 18:55:54,
ROB_ENGLAND_,,"RT @USNavy: A P-8A Poseidon assigned to Patrol Squadron 8 launches during a snow storm at Misawa Air Base, Japan. VP-8 conducts maritime pa…",2020-12-14 18:55:00,
mohanrajtn,"Karnataka, India","RT @ANI: Unprovoked aggression on our Himalayan frontiers is a reminder of how world is changing, how existing agreements are being challen…",2020-12-14 18:54:59,
55true4u,1420405751 ...Home,"RT @USNavy: A P-8A Poseidon assigned to Patrol Squadron 8 launches during a snow storm at Misawa Air Base, Japan. VP-8 conducts maritime pa…",2020-12-14 18:54:30,
Ekamevadvityam,Jamshedpur/Bangalore,RT @KanwalSibal: Jaishankar by stating Indo- Pacific is seamlessly connected as part of globalisation rebuts Lavrov’s charge that concept i…,2020-12-14 18:53:22,
Bharatiputra_1,,"RT @Chellaney: India's defense minister finally calls China out for its aggression: ""Unprovoked aggression on our Himalayan frontiers is a…",2020-12-14 18:51:57,
pepestan3,,"RT @USNavy: A P-8A Poseidon assigned to Patrol Squadron 8 launches during a snow storm at Misawa Air Base, Japan. VP-8 conducts maritime pa…",2020-12-14 18:51:08,
GREATBr86017239,,"RT @iingwen: Thank you @HudsonInstitute for the platform to speak about #Taiwan’s efforts to strengthen our democracy, security &amp; economy.…",2020-12-14 18:51:06,
Ketan_Patel2020,"Ahmadabad City, Gujarat, India",RT @narendramodi: Spoke with my friend @EmmanuelMacron on the challenges and opportunities presented by the post-COVID world.  India stands…,2020-12-14 18:50:49,
Birmo,"Authorised by Simon Birmingham, Liberal Party, Adelaide","RT @AustraliaUN: 📣 @_RobFloyd is 🇦🇺's candidate for Executive Secretary of the #CTBTO.

A scientist &amp; diplomat, if elected, Dr Floyd would…",2020-12-14 18:50:29,
dreamflight1200,鹿児島,"RT @JASDF_PAO_ENG: From Dec 2 to 14, the Koku-Jieitai conducted Christmas Drop 2020 with the USAF. The Koku-Jieitai enhanced its HA/DR capa…",2020-12-14 18:48:48,
81Sahil,"Mumbai, India","RT @Chellaney: India's defense minister finally calls China out for its aggression: ""Unprovoked aggression on our Himalayan frontiers is a…",2020-12-14 18:48:41,
pankil18sbm,India,"RT @Cold_Peace_: Jaishankar again endorses the ""Indo-Pacific.""

""Indo-Pacific is an emphatic statement that doesn't artificially separate […",2020-12-14 18:48:16,
TWQgw,Washington D.C.,"RT @CarnegieSAsia: In the latest edition of @TWQgw, Ashley J. Tellis argues that the Trump administration's unilateral pursuit of short-ter…",2020-12-14 18:47:31,
BeNic444,,"RT @USNavy: A P-8A Poseidon assigned to Patrol Squadron 8 launches during a snow storm at Misawa Air Base, Japan. VP-8 conducts maritime pa…",2020-12-14 18:45:57,
advsubhashsiyag,"New Delhi, India",RT @MacaesBruno: For two years Beijing has been loudly insisting the US replace Indo Pacific with Asia Pacific. This is thus very odd,2020-12-14 18:44:46,
Brahamvakya,India/UK/Bharat Rakshak,RT @KanwalSibal: Jaishankar by stating Indo- Pacific is seamlessly connected as part of globalisation rebuts Lavrov’s charge that concept i…,2020-12-14 18:44:32,
StarColombo,,"RT @USNavy: A P-8A Poseidon assigned to Patrol Squadron 8 launches during a snow storm at Misawa Air Base, Japan. VP-8 conducts maritime pa…",2020-12-14 18:43:33,
DIVYAAM_1979,India,"RT @SortedEagle: In a new nightmare for China, Trump has appointed a new chief for the Pentagon's important Indo-Pacific Command. Admiral J…",2020-12-14 18:42:41,
cleanstrike,,RT @KanwalSibal: Jaishankar by stating Indo- Pacific is seamlessly connected as part of globalisation rebuts Lavrov’s charge that concept i…,2020-12-14 18:41:19,
Harryy_Pawter,,RT @KanwalSibal: Jaishankar by stating Indo- Pacific is seamlessly connected as part of globalisation rebuts Lavrov’s charge that concept i…,2020-12-14 18:40:55,
samarth_samrat,,"RT @Chellaney: India's defense minister finally calls China out for its aggression: ""Unprovoked aggression on our Himalayan frontiers is a…",2020-12-14 18:40:11,
rohit_kamra,New Delhi,RT @KanwalSibal: Jaishankar by stating Indo- Pacific is seamlessly connected as part of globalisation rebuts Lavrov’s charge that concept i…,2020-12-14 18:39:56,
advsubhashsiyag,"New Delhi, India","RT @Cold_Peace_: Jaishankar again endorses the ""Indo-Pacific.""

""Indo-Pacific is an emphatic statement that doesn't artificially separate […",2020-12-14 18:39:24,
Arunakrishnan,"Kochi, Kerala, India","RT @Cold_Peace_: Jaishankar again endorses the ""Indo-Pacific.""

""Indo-Pacific is an emphatic statement that doesn't artificially separate […",2020-12-14 18:39:19,
pranavsirohi,New Delhi,"RT @Chellaney: India's defense minister finally calls China out for its aggression: ""Unprovoked aggression on our Himalayan frontiers is a…",2020-12-14 18:38:12,
NavroopSingh_,"New Delhi, India",RT @KanwalSibal: Jaishankar by stating Indo- Pacific is seamlessly connected as part of globalisation rebuts Lavrov’s charge that concept i…,2020-12-14 18:37:03,
MMJakhar,India.,"RT @DefenceMinIndia: The unprovoked aggression on our Himalayan frontiers is a reminder of how the world is changing, how existing agreemen…",2020-12-14 18:36:10,
BharatSimha1,,"RT @Cold_Peace_: Jaishankar again endorses the ""Indo-Pacific.""

""Indo-Pacific is an emphatic statement that doesn't artificially separate […",2020-12-14 18:35:53,
BharatSimha1,,RT @KanwalSibal: Jaishankar by stating Indo- Pacific is seamlessly connected as part of globalisation rebuts Lavrov’s charge that concept i…,2020-12-14 18:35:17,
Savitri4Ever,,RT @KanwalSibal: Jaishankar by stating Indo- Pacific is seamlessly connected as part of globalisation rebuts Lavrov’s charge that concept i…,2020-12-14 18:35:15,
APCSS,"Honolulu, HI","Read “The Fang-Shou Cycle in Chinese Politics” by Dr. Sungmin Cho in ""Hindsight, Insight, Foresight: Thinking about… https://t.co/2X9bYYsRal",2020-12-14 18:34:52,
zavalajudas3,,"RT @USNavy: A P-8A Poseidon assigned to Patrol Squadron 8 launches during a snow storm at Misawa Air Base, Japan. VP-8 conducts maritime pa…",2020-12-14 18:34:36,
naanumpaarkuren,,RT @KanwalSibal: Jaishankar by stating Indo- Pacific is seamlessly connected as part of globalisation rebuts Lavrov’s charge that concept i…,2020-12-14 18:34:18,
pavan_nithya,"Bengaluru, India","RT @Cold_Peace_: Jaishankar again endorses the ""Indo-Pacific.""

""Indo-Pacific is an emphatic statement that doesn't artificially separate […",2020-12-14 18:33:59,
KanwalSibal,"New Delhi, India",Jaishankar by stating Indo- Pacific is seamlessly connected as part of globalisation rebuts Lavrov’s charge that co… https://t.co/ojFUyZoRQu,2020-12-14 18:32:43,
nidhi_delhi,New Delhi,"RT @Chellaney: India's defense minister finally calls China out for its aggression: ""Unprovoked aggression on our Himalayan frontiers is a…",2020-12-14 18:32:20,
UJJWALJHA555,"Bhagalpur ,Bihar🏴 Bharat🇮🇳","@Thunder07101 If America do this with india .
Its final nail for America interest in indo-pacific and both govt kno… https://t.co/ovXPWzsO0N",2020-12-14 18:29:34,
ILOVEMYINDIASJ,,"RT @ANI: Unprovoked aggression on our Himalayan frontiers is a reminder of how world is changing, how existing agreements are being challen…",2020-12-14 18:28:23,
prabhatkumar76,"Bengaluru,Bharat ","RT @Cold_Peace_: Jaishankar again endorses the ""Indo-Pacific.""

""Indo-Pacific is an emphatic statement that doesn't artificially separate […",2020-12-14 18:28:17,
pavan_nithya,"Bengaluru, India","RT @Chellaney: India's defense minister finally calls China out for its aggression: ""Unprovoked aggression on our Himalayan frontiers is a…",2020-12-14 18:28:06,
BhartiyaUp,प्रयागराज ((इलाहाबाद)),"RT @orfonline: India, Russia and the Indo-Pacific; China and Hong Kong; Boris Johnson and India | Harsh V. Pant in conversation with @Naghm…",2020-12-14 18:26:09,
Sonal913,,"RT @Chellaney: India's defense minister finally calls China out for its aggression: ""Unprovoked aggression on our Himalayan frontiers is a…",2020-12-14 18:22:45,
yannick_isely,"Geneva, Switzerland","RT @Cold_Peace_: Jaishankar again endorses the ""Indo-Pacific.""

""Indo-Pacific is an emphatic statement that doesn't artificially separate […",2020-12-14 18:22:41,
SunDominus,,"RT @USNavy: A P-8A Poseidon assigned to Patrol Squadron 8 launches during a snow storm at Misawa Air Base, Japan. VP-8 conducts maritime pa…",2020-12-14 18:19:57,
nea_storm,,"RT @USNavy: A P-8A Poseidon assigned to Patrol Squadron 8 launches during a snow storm at Misawa Air Base, Japan. VP-8 conducts maritime pa…",2020-12-14 18:19:55,
