user,location,tweet,Date,Tweet Coordinates
riekohayakawa,Pacific-NZ-Kyoto,"ドイツのミクロネシア統治byヒーゼル神父　2021年1月18日PodCafe19時から - インド太平洋研究会　Indo-Pacific Studies  https://t.co/pnL2hBJjcL 
日本の南洋統治もそれほど… https://t.co/W3fJDlGQOY",2021-01-07 08:44:46,
SherryChiyohime,東京都,🔴不十分な福利厚生に対して抗議した退役軍人に何年もの懲役を科す中国 | Indo-Pacific Defense Forum https://t.co/z0ZTgHpT9v,2021-01-07 08:24:19,
grandfleet_info,日本,"RT @grandfleet_info: ICBMの開発が一段落した北朝鮮、遂に極超音速ミサイルの開発を本格化
https://t.co/SRFpPVH8NL
#航空万能論GF #軍事 #雑学 #ミリタリー #ニュース #北朝鮮 #極超音速ミサイル #大陸間弾道ミサイル #日本",2021-01-07 08:08:45,
capybara3,カレーの街よこすか,"RT @grandfleet_info: ICBMの開発が一段落した北朝鮮、遂に極超音速ミサイルの開発を本格化
https://t.co/SRFpPVH8NL
#航空万能論GF #軍事 #雑学 #ミリタリー #ニュース #北朝鮮 #極超音速ミサイル #大陸間弾道ミサイル #日本",2021-01-07 03:58:46,
hokuto_19,,"RT @grandfleet_info: ICBMの開発が一段落した北朝鮮、遂に極超音速ミサイルの開発を本格化
https://t.co/SRFpPVH8NL
#航空万能論GF #軍事 #雑学 #ミリタリー #ニュース #北朝鮮 #極超音速ミサイル #大陸間弾道ミサイル #日本",2021-01-07 02:44:00,
ekkamai45,,"108両のM1A2T戦車引き渡しは2022年ですか...🥺

https://t.co/UOCZxXNCW4 https://t.co/7foxnPdZt8",2021-01-07 02:33:29,
erika_pbw,in your heart,"ICBMの開発が一段落した北朝鮮、遂に極超音速ミサイルの開発を本格化 https://t.co/XTeUC7PAHf 

『ハイパーソニックブーストグライド』
この攻撃はブロックできない。
相手は死ぬ。",2021-01-07 01:32:32,
grandfleet_info,日本,"ICBMの開発が一段落した北朝鮮、遂に極超音速ミサイルの開発を本格化
https://t.co/SRFpPVH8NL
#航空万能論GF #軍事 #雑学 #ミリタリー #ニュース #北朝鮮 #極超音速ミサイル #大陸間弾道ミサイル #日本",2021-01-07 01:00:13,
miru_brs,"Brussels, Belgium","RT @EuroAsiaSecFor: @MichitoTsuruoka によると""Tokyo says it welcomes more of a European naval presence in the region, but media reports have in…",2021-01-06 12:04:14,
p_v_a_c_,,「安倍晋三のインド太平洋への貢献ーその評価」 ジョン・ヘミングス博士（仮訳：修正提案歓迎） - インド太平洋研究会　Indo-Pacific Studies  https://t.co/O4YZlLUjEh,2021-01-06 10:41:00,
konro62168341,,"RT @f_japan_news: 英空母を参考か？ 韓国海軍、概念設計に基づいた軽空母のCGを初公開
#韓国   #F35B https://t.co/LCmqNTZgZB",2021-01-06 10:34:50,
konro62168341,,RT @MichitoTsuruoka: My comments to Kyodo on the UK's aircraft carrier deployment to Asia and Japan-France-US training. 2021 will be an exc…,2021-01-06 09:21:38,
shetlerjones,"Geneva, Switzerland","RT @EuroAsiaSecFor: @MichitoTsuruoka によると""Tokyo says it welcomes more of a European naval presence in the region, but media reports have in…",2021-01-06 07:01:53,
EuroAsiaSecFor,,"@MichitoTsuruoka によると""Tokyo says it welcomes more of a European naval presence in the region, but media reports hav… https://t.co/Qw7e8S6qhj",2021-01-06 07:00:08,
sharkisamazing,,"・レモンザメ（全長:3.8mまで 生息地:インド太平洋の熱帯域）（Sicklefin Lemmon Shark
Total length:Max3.8m Habitat:The tropics of Indo-Pacific) https://t.co/lf0RZtNPNP",2021-01-06 04:53:29,
JIIA_jpn,東京都千代田区霞が関3-8-1虎ノ門三井ビルディング3階,柳田研究員が「インド太平洋の連結性強化における日・米・東南アジアの協力」についてEast-West CenterのAsia Pacific Bulletin（No.538）に寄稿しました。＃インド太平洋… https://t.co/6LqJo4iFXS,2021-01-06 04:17:41,
Emo_Sasboiola,Ich hab' keine Lust😔😢,"RT @sharkisamazing: ・ツマグロ（全長:1.6m 生息地:インド太平洋のサンゴ礁など）
（Blacktip Reef Shark
Total length:1.6m Habitat:Indo Pacific,coral reef） https://t.co/d…",2021-01-05 21:12:17,
Emo_Sasboiola,Ich hab' keine Lust😔😢,"RT @sharkisamazing: ・レモンザメ（全長:3.8mまで 生息地:インド太平洋の熱帯域）（Sicklefin Lemmon Shark
Total length:Max3.8m Habitat:The tropics of Indo-Pacific) https…",2021-01-05 21:12:05,
Emo_Sasboiola,Ich hab' keine Lust😔😢,"RT @sharkisamazing: ・トラフザメ（全長:2〜3m 生息地:インド太平洋、サンゴ礁）
（Zebra shark
Total length:2〜3m Habitat:Indo-Pacific,coral reef) https://t.co/57jb2gJlbm",2021-01-05 21:11:45,
Emo_Sasboiola,Ich hab' keine Lust😔😢,"RT @sharkisamazing: ・トラフザメ（全長:2〜3m 生息地:インド太平洋、サンゴ礁）
（Zebra shark
Total length:2〜3m Habitat:Indo-Pacific,coral reef) https://t.co/57jb2gJlbm",2021-01-05 21:09:51,
Emo_Sasboiola,Ich hab' keine Lust😔😢,"RT @sharkisamazing: ・レモンザメ（全長:3.8mまで 生息地:インド太平洋の熱帯域）（Sicklefin Lemmon Shark
Total length:Max3.8m Habitat:The tropics of Indo-Pacific) https…",2021-01-05 21:09:44,
Emo_Sasboiola,Ich hab' keine Lust😔😢,"RT @sharkisamazing: ・トラフザメ（全長:2〜3m 生息地:インド太平洋、サンゴ礁）
（Zebra shark
Total length:2〜3m Habitat:Indo-Pacific,coral reef) https://t.co/57jb2gJlbm",2021-01-05 21:09:04,
wildgees8,北緯35度21分39秒、東経138度43分39,German defense minister: Greater security presence eyed for Indo-Pacific - The Japan News https://t.co/Wv07yr74ws ドイツ国防相インタビュー,2021-01-05 15:38:07,
sharkisamazing,,"・トラフザメ（全長:2〜3m 生息地:インド太平洋、サンゴ礁）
（Zebra shark
Total length:2〜3m Habitat:Indo-Pacific,coral reef) https://t.co/57jb2gJlbm",2021-01-05 12:54:58,
Bulge1994,埋木舎,RT @MichitoTsuruoka: My comments to Kyodo on the UK's aircraft carrier deployment to Asia and Japan-France-US training. 2021 will be an exc…,2021-01-05 12:31:34,
AobaCastle,陸奥国,RT @MichitoTsuruoka: My comments to Kyodo on the UK's aircraft carrier deployment to Asia and Japan-France-US training. 2021 will be an exc…,2021-01-05 11:33:44,
t_gordau,"Osaka, Paris, Kyiv, Tokyo",RT @MichitoTsuruoka: My comments to Kyodo on the UK's aircraft carrier deployment to Asia and Japan-France-US training. 2021 will be an exc…,2021-01-05 11:28:10,
maelific33,青森県弘前市,"RT @lvory_bear: 参考という名のコピー
https://t.co/91wPKLu9b7",2021-01-05 11:09:55,
Tokyokel1,"Tokyo, Japan",RT @MichitoTsuruoka: My comments to Kyodo on the UK's aircraft carrier deployment to Asia and Japan-France-US training. 2021 will be an exc…,2021-01-05 09:43:09,
AmethystRed,,"RT @lvory_bear: 参考という名のコピー
https://t.co/91wPKLu9b7",2021-01-05 09:08:52,
lvory_bear,北海道 湘南,"参考という名のコピー
https://t.co/91wPKLu9b7",2021-01-05 09:00:10,
WeeedDildo,liz | 19 | uk | bi | he/him,"RT @sharkisamazing: ・トラフザメ（全長:2〜3m 生息地:インド太平洋、サンゴ礁）
（Zebra shark
Total length:2〜3m Habitat:Indo-Pacific,coral reef) https://t.co/57jb2gJlbm",2021-01-05 08:32:14,
noribeko,日本 群馬,英空母を参考か？ 韓国海軍、概念設計に基づいた軽空母のCGを初公開 https://t.co/S8kkIUgBG5,2021-01-05 07:34:49,
shetlerjones,"Geneva, Switzerland",RT @MichitoTsuruoka: My comments to Kyodo on the UK's aircraft carrier deployment to Asia and Japan-France-US training. 2021 will be an exc…,2021-01-05 07:26:02,
MichitoTsuruoka,,My comments to Kyodo on the UK's aircraft carrier deployment to Asia and Japan-France-US training. 2021 will be an… https://t.co/j6X91gkTjQ,2021-01-05 07:21:54,
sharkisamazing,,"・レモンザメ（全長:3.8mまで 生息地:インド太平洋の熱帯域）（Sicklefin Lemmon Shark
Total length:Max3.8m Habitat:The tropics of Indo-Pacific) https://t.co/lf0RZtNPNP",2021-01-04 23:24:35,
sharkisamazing,,"・トラフザメ（全長:2〜3m 生息地:インド太平洋、サンゴ礁）
（Zebra shark
Total length:2〜3m Habitat:Indo-Pacific,coral reef) https://t.co/57jb2gJlbm",2021-01-04 20:53:53,
yamanokesan,いらすとやから地球を守る党,"RT @grandfleet_info: オーストラリア空軍の将来を左右する無人戦闘機開発とF-35A後継機問題
https://t.co/YLdEXBIeji
#航空万能論GF #軍事 #雑学 #ミリタリー #ニュース #オーストラリア #F35 #ロイヤルウィングマン #F…",2021-01-04 10:12:47,
grandfleet_info,日本,"RT @grandfleet_info: オーストラリア空軍の将来を左右する無人戦闘機開発とF-35A後継機問題
https://t.co/YLdEXBIeji
#航空万能論GF #軍事 #雑学 #ミリタリー #ニュース #オーストラリア #F35 #ロイヤルウィングマン #F…",2021-01-04 10:11:48,
hokuto_19,,"RT @grandfleet_info: オーストラリア空軍の将来を左右する無人戦闘機開発とF-35A後継機問題
https://t.co/YLdEXBIeji
#航空万能論GF #軍事 #雑学 #ミリタリー #ニュース #オーストラリア #F35 #ロイヤルウィングマン #F…",2021-01-04 07:26:42,
AHalcali,,RT @HollyhiiragiZ: オーストラリア空軍の将来を左右する無人戦闘機開発とF-35A後継機問題 https://t.co/7ulzUsPvsd,2021-01-04 05:51:01,
HollyhiiragiZ,日本 会津,オーストラリア空軍の将来を左右する無人戦闘機開発とF-35A後継機問題 https://t.co/7ulzUsPvsd,2021-01-04 04:49:43,
noribeko,日本 群馬,オーストラリア空軍の将来を左右する無人戦闘機開発とF-35A後継機問題 https://t.co/7tvAOidh2L,2021-01-04 04:35:35,
KO_kun_GODZILLA,美濃國,"RT @grandfleet_info: オーストラリア空軍の将来を左右する無人戦闘機開発とF-35A後継機問題
https://t.co/YLdEXBIeji
#航空万能論GF #軍事 #雑学 #ミリタリー #ニュース #オーストラリア #F35 #ロイヤルウィングマン #F…",2021-01-04 03:41:33,
twisurfer7,日本国（大日本帝国）,"RT @etman09: 米国務省がチャイナ軍事報告書を発表:
中国共産党（CCP）は、インド太平洋地域の大部分で、軍事的および経済的優勢を利用して、近隣諸国を脅迫し、違法な海上冒険を進め、海上航路を脅かし、中華人民共和国周辺の領土を不安定化しています。 https://t.c…",2021-01-04 03:29:19,
newgascooker,福岡市内,"RT @grandfleet_info: オーストラリア空軍の将来を左右する無人戦闘機開発とF-35A後継機問題
https://t.co/YLdEXBIeji
#航空万能論GF #軍事 #雑学 #ミリタリー #ニュース #オーストラリア #F35 #ロイヤルウィングマン #F…",2021-01-04 02:23:26,
grandfleet_info,日本,"オーストラリア空軍の将来を左右する無人戦闘機開発とF-35A後継機問題
https://t.co/YLdEXBIeji
#航空万能論GF #軍事 #雑学 #ミリタリー #ニュース #オーストラリア #F35 #ロイヤルウィングマン #FA18EF",2021-01-04 02:00:22,
NijiiroLingo,,"RT @etman09: 米国務省がチャイナ軍事報告書を発表:
中国共産党（CCP）は、インド太平洋地域の大部分で、軍事的および経済的優勢を利用して、近隣諸国を脅迫し、違法な海上冒険を進め、海上航路を脅かし、中華人民共和国周辺の領土を不安定化しています。 https://t.c…",2021-01-04 01:57:32,
sammynyk,日本 大阪,"RT @etman09: 米国務省がチャイナ軍事報告書を発表:
中国共産党（CCP）は、インド太平洋地域の大部分で、軍事的および経済的優勢を利用して、近隣諸国を脅迫し、違法な海上冒険を進め、海上航路を脅かし、中華人民共和国周辺の領土を不安定化しています。 https://t.c…",2021-01-04 01:24:20,
Echizenmarudo,愛知県,"RT @etman09: 米国務省がチャイナ軍事報告書を発表:
中国共産党（CCP）は、インド太平洋地域の大部分で、軍事的および経済的優勢を利用して、近隣諸国を脅迫し、違法な海上冒険を進め、海上航路を脅かし、中華人民共和国周辺の領土を不安定化しています。 https://t.c…",2021-01-04 01:19:45,
f_japan_news,,"英空母を参考か？ 韓国海軍、概念設計に基づいた軽空母のCGを初公開
#韓国   #F35B https://t.co/LCmqNTZgZB",2021-01-04 01:06:18,
TakaoYOSHIDA6,Yokohama Jpn.,"RT @etman09: 米国務省がチャイナ軍事報告書を発表:
中国共産党（CCP）は、インド太平洋地域の大部分で、軍事的および経済的優勢を利用して、近隣諸国を脅迫し、違法な海上冒険を進め、海上航路を脅かし、中華人民共和国周辺の領土を不安定化しています。 https://t.c…",2021-01-04 00:50:43,
NNhrWmAyZHH0dSe,,"RT @etman09: 米国務省がチャイナ軍事報告書を発表:
中国共産党（CCP）は、インド太平洋地域の大部分で、軍事的および経済的優勢を利用して、近隣諸国を脅迫し、違法な海上冒険を進め、海上航路を脅かし、中華人民共和国周辺の領土を不安定化しています。 https://t.c…",2021-01-04 00:38:36,
yon_laboratory,東京都品川区,"RT @etman09: 米国務省がチャイナ軍事報告書を発表:
中国共産党（CCP）は、インド太平洋地域の大部分で、軍事的および経済的優勢を利用して、近隣諸国を脅迫し、違法な海上冒険を進め、海上航路を脅かし、中華人民共和国周辺の領土を不安定化しています。 https://t.c…",2021-01-04 00:04:32,
masamune_ja,日本 熊本,"RT @etman09: 米国務省がチャイナ軍事報告書を発表:
中国共産党（CCP）は、インド太平洋地域の大部分で、軍事的および経済的優勢を利用して、近隣諸国を脅迫し、違法な海上冒険を進め、海上航路を脅かし、中華人民共和国周辺の領土を不安定化しています。 https://t.c…",2021-01-04 00:04:13,
Yotsubarai_03,,"RT @etman09: 米国務省がチャイナ軍事報告書を発表:
中国共産党（CCP）は、インド太平洋地域の大部分で、軍事的および経済的優勢を利用して、近隣諸国を脅迫し、違法な海上冒険を進め、海上航路を脅かし、中華人民共和国周辺の領土を不安定化しています。 https://t.c…",2021-01-03 23:41:01,
bamo02,名古屋,"RT @etman09: 米国務省がチャイナ軍事報告書を発表:
中国共産党（CCP）は、インド太平洋地域の大部分で、軍事的および経済的優勢を利用して、近隣諸国を脅迫し、違法な海上冒険を進め、海上航路を脅かし、中華人民共和国周辺の領土を不安定化しています。 https://t.c…",2021-01-03 23:35:43,
kyokasuige2,,"RT @etman09: 米国務省がチャイナ軍事報告書を発表:
中国共産党（CCP）は、インド太平洋地域の大部分で、軍事的および経済的優勢を利用して、近隣諸国を脅迫し、違法な海上冒険を進め、海上航路を脅かし、中華人民共和国周辺の領土を不安定化しています。 https://t.c…",2021-01-03 23:33:30,
TzBqPAsm5H44xnj,名古屋市,"RT @etman09: 米国務省がチャイナ軍事報告書を発表:
中国共産党（CCP）は、インド太平洋地域の大部分で、軍事的および経済的優勢を利用して、近隣諸国を脅迫し、違法な海上冒険を進め、海上航路を脅かし、中華人民共和国周辺の領土を不安定化しています。 https://t.c…",2021-01-03 23:33:05,
soushikamizuki7,,"RT @etman09: 米国務省がチャイナ軍事報告書を発表:
中国共産党（CCP）は、インド太平洋地域の大部分で、軍事的および経済的優勢を利用して、近隣諸国を脅迫し、違法な海上冒険を進め、海上航路を脅かし、中華人民共和国周辺の領土を不安定化しています。 https://t.c…",2021-01-03 23:31:50,
amor_vuelveTX,"Rio Grande Valley, TX","RT @etman09: 米国務省がチャイナ軍事報告書を発表:
中国共産党（CCP）は、インド太平洋地域の大部分で、軍事的および経済的優勢を利用して、近隣諸国を脅迫し、違法な海上冒険を進め、海上航路を脅かし、中華人民共和国周辺の領土を不安定化しています。 https://t.c…",2021-01-03 23:28:32,
etman09,東京都,"米国務省がチャイナ軍事報告書を発表:
中国共産党（CCP）は、インド太平洋地域の大部分で、軍事的および経済的優勢を利用して、近隣諸国を脅迫し、違法な海上冒険を進め、海上航路を脅かし、中華人民共和国周辺の領土を不安定化しています。 https://t.co/mhysbo81Uv",2021-01-03 23:27:20,
Venom76392163,,RT @crazyagogo1024: 英空母を参考か？ 韓国海軍、概念設計に基づいた軽空母のCGを初公開 https://t.co/iTCsiNtMI4,2021-01-03 19:59:48,
hokuto_19,,英空母を参考か？ 韓国海軍、概念設計に基づいた軽空母のCGを初公開 https://t.co/DAcP73BVRN,2021-01-03 19:21:38,
mariaca44609464,,RT @crazyagogo1024: 英空母を参考か？ 韓国海軍、概念設計に基づいた軽空母のCGを初公開 https://t.co/iTCsiNtMI4,2021-01-03 12:54:43,
crazyagogo1024,秘密基地,英空母を参考か？ 韓国海軍、概念設計に基づいた軽空母のCGを初公開 https://t.co/iTCsiNtMI4,2021-01-03 12:24:25,
JMSDFHS,防衛省地下－15階152番大会議室,英空母を参考か？ 韓国海軍、概念設計に基づいた軽空母のCGを初公開 https://t.co/6XnmdrVkvq,2021-01-03 12:21:01,
grandfleet_info,日本,"RT @grandfleet_info: 英空母を参考か？ 韓国海軍、概念設計に基づいた軽空母のCGを初公開
https://t.co/EZCtklewsl
#航空万能論GF #軍事 #雑学 #ミリタリー #ニュース #韓国 #韓国型軽空母 #F35B #クイーンエリザベス級空母",2021-01-03 12:19:04,
ka2i,Aichi Japan,"英空母を参考か？ 韓国海軍、概念設計に基づいた軽空母のCGを初公開 https://t.co/poBQ34XA25 
韓国軍には名品（韓国的に傑作の意味）ヘリのスリオンがあるのでそれを当てるつもりではないかな？",2021-01-03 07:11:46,
grandfleet_info,日本,"英空母を参考か？ 韓国海軍、概念設計に基づいた軽空母のCGを初公開
https://t.co/EZCtklewsl
#航空万能論GF #軍事 #雑学 #ミリタリー #ニュース #韓国 #韓国型軽空母 #F35B #クイーンエリザベス級空母",2021-01-03 06:00:21,
sharkisamazing,,"・トラフザメ（全長:2〜3m 生息地:インド太平洋、サンゴ礁）
（Zebra shark
Total length:2〜3m Habitat:Indo-Pacific,coral reef) https://t.co/57jb2gJlbm",2021-01-03 03:54:08,
sharkisamazing,,"・レモンザメ（全長:3.8mまで 生息地:インド太平洋の熱帯域）（Sicklefin Lemmon Shark
Total length:Max3.8m Habitat:The tropics of Indo-Pacific) https://t.co/lf0RZtNPNP",2021-01-03 00:23:25,
sharkisamazing,,"・ツマグロ（全長:1.6m 生息地:インド太平洋のサンゴ礁など）
（Blacktip Reef Shark
Total length:1.6m Habitat:Indo Pacific,coral reef） https://t.co/dZi5EAs37p",2021-01-02 21:53:23,
NIGE8SPQR,八学革命説アレルギー,Free•Open•Indo-pacificの3語が見えた,2021-01-02 21:38:45,
