user,location,tweet,Date,Tweet Coordinates
LostJedi_India,Same Universe,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-05 01:23:17,
widhyarthi,"New York, NY","RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-05 01:12:44,
My_new_avatar,United Kingdom 🇬🇧,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-05 00:31:56,
titus_shelton12,"Gladstone, MO",@TheseKnivesOnly @FaZeClan @Agony @CallofDuty Sign me!! #CallofDuty #Knifing #Quad https://t.co/WsdbJQSfnE,2021-01-04 21:25:08,
Qrovi,,Accidentally using face came mic lol #VALORANT #Reyna #Quad https://t.co/h5NFjeyx4t,2021-01-04 21:07:09,
demonpowersport,"Markham, Ontario","Bronze Bomber @abovethemudtx📸

Polaris Scrambler Equipped w/t Demon Axles!👊
#Polaris #Canam #Yamaha… https://t.co/JawyIoTmSf",2021-01-04 19:26:42,
Sazuci,"Lynchburg, VA","Listen, bullets aren't an essential item. Give me a hammer and an axe, and I'll do what you need me to do. 😂… https://t.co/8X6pEYgQlG",2021-01-04 18:50:46,
JohnHemmings2,"Honolulu, HI",Useful and interesting thread on a recent @Journal_INDOPAC article by @jeffreybecker73 on how the PRC views the… https://t.co/c3eNAFYUzk,2021-01-04 18:34:15,
pikarasukaru,,RT @jppjagannath1: An excellent article by @jeffreybecker73 that analyses what #China &amp; #Chinese scholars thinking of #Quad &amp; it’s future.…,2021-01-04 17:37:02,
pranveerbharti,New Delhi,RT @raji143: My last article for the year - @Diplomat_APAC on the state of India-Russia relations - the two countries cancelled their annua…,2021-01-04 17:31:28,
Mu_Tang_Clan,神奈川県横浜市,RT @jppjagannath1: An excellent article by @jeffreybecker73 that analyses what #China &amp; #Chinese scholars thinking of #Quad &amp; it’s future.…,2021-01-04 16:59:43,
jppjagannath1,,An excellent article by @jeffreybecker73 that analyses what #China &amp; #Chinese scholars thinking of #Quad &amp; it’s fut… https://t.co/lL0KOyhpDY,2021-01-04 16:36:55,
Harry_Robots,"Renton, WA","RT @r_frojd: First batch of legs parts ready! 
Thanks @wensen_he #Strongd 

#k3lso #quad #quadruped #cnc #milling #robotics https://t.co/qi…",2021-01-04 16:19:08,
Dakkar_P,Atlantic,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-04 15:58:50,
yasar_cay,,F150 Bison 2021 5.86 inch HD+ IP68 IP69K Waterproof NFC 8000mAh Android 10 6GB 64GB Helio G25 13MP Quad Rear Camera… https://t.co/AQiYzVDmN2,2021-01-04 15:42:55,
r_frojd,Sverige,"First batch of legs parts ready! 
Thanks @wensen_he #Strongd 

#k3lso #quad #quadruped #cnc #milling #robotics https://t.co/qi08JGzFlO",2021-01-04 15:32:46,
hubofml,Germany ,RT @r_frojd: 3D printing some test brackets for test mounting the @UPbridge_gap #UPXtreme board. I will add some vibration dampers later!…,2021-01-04 14:47:20,
danielecleri,Eindhoven,RT @r_frojd: 3D printing some test brackets for test mounting the @UPbridge_gap #UPXtreme board. I will add some vibration dampers later!…,2021-01-04 14:47:12,
satishtezaa,"New Delhi, India","RT @samirsaran: Let’s give the #BidenHarris2020 team benefit of time ... they may warm up to #IndoPacific and #Quad soon. 

Unfortunately #…",2021-01-04 14:33:30,
Hansonprogolf,Most likely on a golf course,"Looking forward to the latest @theacademychgc edition with #Birkdale now added to the @ForesightEurope #Quad!

The… https://t.co/bDqHv2QR2O",2021-01-04 14:22:32,
SasakawaUSA,Washington DC,"Japanese Amb. Satoshi Suzuki stated that Japan sees India as the “most natural strategic partner” to promote #FOIP,… https://t.co/koNlQMRz1o",2021-01-04 14:01:09,
vivekpai01,India,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-04 13:53:34,
contactniice,Kathmandu Nepal,Watch us LIVE https://t.co/odXMrMrjfS #IndoPacific #US #QUAD https://t.co/7sWdCTeI1q,2021-01-04 13:49:58,
AndrewDL12,Australia,@Nigel_Farage Yeh that’s because Aussie listen to You Nigel. We equate you with a commonwealth version of trumpie.… https://t.co/MqegTGjTtG,2021-01-04 13:29:09,
JavaidAhmedShe5,,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-04 11:25:54,
Ajamil85172823,India,It is right time for #QUAD country to take action against China who has held Australian ship and Indian member.… https://t.co/1272IWBN4s,2021-01-04 11:16:32,
Siya91012,Bharatvarsh,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-04 08:48:29,
247robby,Apeldoorn (GLD) Holland,"[207] #ZLD Here is your #QUAD-Band #Antenna, #suitable for your #TYT9800 (#CB/#HAM) #radio. (#TYTCB)… https://t.co/UAv8sOjZQV",2021-01-04 07:47:05,
1Marx2,,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-04 06:44:15,
tanishk51,india ,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-04 06:18:48,
AvaniDarona,,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-04 06:17:00,
WasifAl3,"Bandipore, Jammu And Kashmir","RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-04 05:30:11,
manisha1361,INDIA,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-04 05:26:15,
247robby,Apeldoorn (GLD) Holland,"[178] #Volendam Here is your #QUAD-Band #Antenna, #suitable for your #TYT9800 (#CB/#HAM) #radio. (#TYTCB)… https://t.co/ywDqPLzN0b",2021-01-04 05:07:45,
NotorietyOf,Jammu And Kashmir,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-04 04:57:42,
NidhiRakwal,"Jammu, Jammu And Kashmir","RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-04 04:52:56,
thakurarun09,,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-04 04:42:42,
BilalKhan0762,"Udhampur, Jammu And Kashmir","RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-04 04:39:50,
MiyaBhai001,,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-04 04:37:48,
fundamental420,,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-04 04:23:01,
gosaliya_ashik,"New Delhi, India","US may have the power &amp; holds significant say in global game of power, the #US is no more able to take on predatory… https://t.co/s2gMEHcXe6",2021-01-04 03:49:30,
OSFO_oceania,,"RT @insidethegames: Eight #quad #wheelchairtennis players are set to compete at the 2021 #AustralianOpen

https://t.co/QaSkhVwvj6 @Australi…",2021-01-04 02:12:03,
amolakh,Noida,"RT @IndoPacific_002: #India's Second Military Front Against #China - China Is Bound To Be Jittery Over the #QUAD 

Tibet's border with Indi…",2021-01-04 01:58:35,
crossfiremotor1,"Prestons, Sydney","Happy NEW YEAR. We are going full gear into 2021!
Crossfire X2 quad bikes have now arrived  – **AVAILABLE NOW**
Ple… https://t.co/Qs0CRoAZ3b",2021-01-04 01:07:45,
Nitsuag1994G,,The feeling you get when you take someone out off a vehicle.. it feels good! #CallofDuty #Warzone #twitch #streamer… https://t.co/cIFIBzDB4V,2021-01-04 01:00:31,
flame_of_rekkaa,,"🧈 🔪 in this game hit different 😳 :

https://t.co/CBKQoX5T6N

#CallofDuty #BlackOpsColdWar #knife #butter… https://t.co/dIYw6qUI1x",2021-01-03 23:47:54,
247robby,Apeldoorn (GLD) Holland,"[80] #tip Here is your #QUAD-Band #Antenna, #suitable for your #TYT9800 (#CB/#HAM) #radio. (#TYTCB)… https://t.co/eeXBI3jKfz",2021-01-03 20:09:45,
TibetPeople,,"RT @IndoPacific_002: #India's Second Military Front Against #China - China Is Bound To Be Jittery Over the #QUAD 

Tibet's border with Indi…",2021-01-03 19:03:24,
JJT_Journalist,"Rugged & Ledbetter, Oak Cliff, Texas",Sounds like it #quad https://t.co/iEIdnyW5Jl,2021-01-03 18:41:17,
OSGames10,"Blumenau, Brasil","QUAD CHALLENGE(MEGA DRIVE)
.
In Japan, is an expanded port of Namco's 1989 arcade racing game Four Trax to the Sega… https://t.co/2S6CwbfMdo",2021-01-03 18:29:22,
globeflyer,,@Foebg_1 Betting he went straight to the “trainer’s tent” after the award ceremony....#pulledmuscle #hammy #quad,2021-01-03 16:09:11,
bidishalolo,,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-03 16:05:37,
insidethegames,,"Eight #quad #wheelchairtennis players are set to compete at the 2021 #AustralianOpen

https://t.co/QaSkhVwvj6… https://t.co/1ikXyV82LY",2021-01-03 13:49:19,
BlizzardLynn,"New Mexico, USA","RT @McKaelaKiama: A quick icon I made for myself while bored during training.

#anthro #art #artist #drawing #feral #furry #platinum #mutat…",2021-01-03 12:43:32,
fonaibeatz,"Warszawa, Polska","RT @15thCole: link in my bio...
too 🥵 @QUAD4Ent 

#TigrayGenocide #BetterTreatmentForMarkTuan #MarkTuanDeservesBetter #CobraKai3 #CovidVacc…",2021-01-03 12:12:43,
VietNameXchange,QP92+8P,"RT @IndoPacific_002: #India's Second Military Front Against #China - China Is Bound To Be Jittery Over the #QUAD 

Tibet's border with Indi…",2021-01-03 12:00:30,
eye1234566,🗿,"RT @IndoPacific_002: #India's Second Military Front Against #China - China Is Bound To Be Jittery Over the #QUAD 

Tibet's border with Indi…",2021-01-03 11:13:30,
Tambouradrone,England,"Still rocking quadraphonic sound, baby! #Quadraphonic #Quad #Audio #Vintage #Surround #Sound #Audiophile #Audiophiles #Rock",2021-01-03 09:49:50,
JatinPatidar7,"बुरहानपुर,भारत","RT @IndoPacific_002: #India's Second Military Front Against #China - China Is Bound To Be Jittery Over the #QUAD 

Tibet's border with Indi…",2021-01-03 09:01:52,
MiyajuSun,"Kyoto-shi Kita, Kyoto","RT @IndoPacific_002: #India's Second Military Front Against #China - China Is Bound To Be Jittery Over the #QUAD 

Tibet's border with Indi…",2021-01-03 08:42:29,
satishtezaa,"New Delhi, India","RT @abhijit227: When all is said and done, more is 'said' than 'done'. #QUAD",2021-01-03 08:31:10,
satishtezaa,"New Delhi, India","RT @samirsaran: Let’s give the #BidenHarris2020 team benefit of time ... they may warm up to #IndoPacific and #Quad soon. 

Unfortunately #…",2021-01-03 07:43:58,
Guleria07300753,,"India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan… https://t.co/RZPQFuOZ6k",2021-01-03 07:23:02,
ColJoginderS,,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-03 07:11:16,
MastooraHijazi,,RT @IndoPacific_002: 4) Sharing my chart of the #Chinese Navy vs the #QUAD countries (#US Pacific Fleet + #Japanese Navy + #IndianNavy + #A…,2021-01-03 05:54:44,
Concern_Ind,Bharat,"RT @IndoPacific_002: #India's Second Military Front Against #China - China Is Bound To Be Jittery Over the #QUAD 

Tibet's border with Indi…",2021-01-03 05:39:05,
invinciblewife,My Own World,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-03 05:30:52,
iBabaGkp,BHARATVARSH,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-03 04:21:35,
ManitiF,"Sedona, USA","RT @IndoPacific_002: #India's Second Military Front Against #China - China Is Bound To Be Jittery Over the #QUAD 

Tibet's border with Indi…",2021-01-03 04:20:36,
Rajinde22931232,,"RT @IndoPacific_002: #India's Second Military Front Against #China - China Is Bound To Be Jittery Over the #QUAD 

Tibet's border with Indi…",2021-01-03 04:07:27,
Notrealjinping,Ccp Occupied Beijing ,RT @IndoPacific_002: 4) Sharing my chart of the #Chinese Navy vs the #QUAD countries (#US Pacific Fleet + #Japanese Navy + #IndianNavy + #A…,2021-01-03 03:28:15,
BhimjiHarsh,,"RT @IndoPacific_002: #India's Second Military Front Against #China - China Is Bound To Be Jittery Over the #QUAD 

Tibet's border with Indi…",2021-01-03 03:22:30,
LeviGenuino,Recife-PE | Brasil,RT @IndoPacific_002: 4) Sharing my chart of the #Chinese Navy vs the #QUAD countries (#US Pacific Fleet + #Japanese Navy + #IndianNavy + #A…,2021-01-03 03:18:17,
TheKidneyDocto1,"ANANTNAG , Kashmir, India.",RT @IndoPacific_002: 4) Sharing my chart of the #Chinese Navy vs the #QUAD countries (#US Pacific Fleet + #Japanese Navy + #IndianNavy + #A…,2021-01-03 03:17:44,
UJJWALJHA555,"Bhagalpur ,Bihar🏴 Bharat🇮🇳","RT @IndoPacific_002: #India's Second Military Front Against #China - China Is Bound To Be Jittery Over the #QUAD 

Tibet's border with Indi…",2021-01-03 03:16:16,
CCP_China_Watch,European based in S.E. Asia,RT @IndoPacific_002: 4) Sharing my chart of the #Chinese Navy vs the #QUAD countries (#US Pacific Fleet + #Japanese Navy + #IndianNavy + #A…,2021-01-03 03:15:44,
CCP_China_Watch,European based in S.E. Asia,"RT @IndoPacific_002: #India's Second Military Front Against #China - China Is Bound To Be Jittery Over the #QUAD 

Tibet's border with Indi…",2021-01-03 03:15:36,
247robby,Apeldoorn (GLD) Holland,"[1455] #Alkmaar Here is your #QUAD-Band #Antenna, #suitable for your #TYT9800 (#CB/#HAM) #radio. (#TYTCB)… https://t.co/oedLnIv3WZ",2021-01-03 03:14:22,
amrendra_kk,"Patna, India","RT @shashi_talk: Quad must put pressure on China to release Indian ships &amp; sailors currently stranded in Chinese seas.
#QUAD #USA #Australi…",2021-01-03 02:56:59,
boredofjudges,"Somerville, NJ","RT @IndoPacific_002: #India's Second Military Front Against #China - China Is Bound To Be Jittery Over the #QUAD 

Tibet's border with Indi…",2021-01-03 02:23:14,
PplFuture,,"RT @IndoPacific_002: #India's Second Military Front Against #China - China Is Bound To Be Jittery Over the #QUAD 

Tibet's border with Indi…",2021-01-03 02:02:21,
247robby,Apeldoorn (GLD) Holland,"[1440] #Franeker Here is your #QUAD-Band #Antenna, #suitable for your #TYT9800 (#CB/#HAM) #radio. (#TYTCB)… https://t.co/O4swRQipY2",2021-01-03 01:51:47,
6a5446330d85499,,"RT @IndoPacific_002: #India's Second Military Front Against #China - China Is Bound To Be Jittery Over the #QUAD 

Tibet's border with Indi…",2021-01-03 01:38:50,
travikant,"Durg, India","RT @IndoPacific_002: #India's Second Military Front Against #China - China Is Bound To Be Jittery Over the #QUAD 

Tibet's border with Indi…",2021-01-03 01:17:26,
LamCK15,Hong Kong,"RT @IndoPacific_002: #India's Second Military Front Against #China - China Is Bound To Be Jittery Over the #QUAD 

Tibet's border with Indi…",2021-01-03 01:11:09,
davy_ninja,,"RT @IndoPacific_002: #India's Second Military Front Against #China - China Is Bound To Be Jittery Over the #QUAD 

Tibet's border with Indi…",2021-01-03 00:37:19,
0dy3253j1b22201,,"RT @IndoPacific_002: #India's Second Military Front Against #China - China Is Bound To Be Jittery Over the #QUAD 

Tibet's border with Indi…",2021-01-03 00:28:06,
rahul124816,Bharat ,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-02 23:57:22,
Ocean16931376,,"RT @IndoPacific_002: #India's Second Military Front Against #China - China Is Bound To Be Jittery Over the #QUAD 

Tibet's border with Indi…",2021-01-02 23:55:35,
TEST1112321,,"RT @NewsComWorld: India's Second Military Front Against China - China Is Bound To Be Jittery Over Quad

#QUAD #USA #Australia #Japan #India…",2021-01-02 22:51:53,
HanaTheMiao,,We should start establishing a #QUAD sea patrolling team to shoot down all these Chinese thief &amp; spying *fishing bo… https://t.co/KF1IuynEHv,2021-01-02 22:32:22,
mikhailhkmy,HongKong,"RT @HanaTheMiao: Forget corrupt coward NATO *#allies*

#QUAD will be the new Anti-Communism Freedom-loving Justice League! 😺💛 Let's fight C…",2021-01-02 22:12:29,
HanaTheMiao,,"Forget corrupt coward NATO *#allies*

#QUAD will be the new Anti-Communism Freedom-loving Justice League! 😺💛 Let's… https://t.co/CJ31HlbGtE",2021-01-02 22:04:38,
